period,county_name_Alameda,county_name_Alpine,county_name_Amador,county_name_Butte,county_name_Calaveras,county_name_Colusa,county_name_Contra Costa,county_name_Del Norte,county_name_El Dorado,county_name_Fresno,county_name_Glenn,county_name_Humboldt,county_name_Imperial,county_name_Inyo,county_name_Kern,county_name_Kings,county_name_Lake,county_name_Lassen,county_name_Los Angeles,county_name_Madera,county_name_Marin,county_name_Mariposa,county_name_Mendocino,county_name_Merced,county_name_Modoc,county_name_Mono,county_name_Monterey,county_name_Napa,county_name_Nevada,county_name_Orange,county_name_Placer,county_name_Plumas,county_name_Riverside,county_name_Sacramento,county_name_San Benito,county_name_San Bernardino,county_name_San Diego,county_name_San Francisco,county_name_San Joaquin,county_name_San Luis Obispo,county_name_San Mateo,county_name_Santa Barbara,county_name_Santa Clara,county_name_Santa Cruz,county_name_Shasta,county_name_Sierra,county_name_Siskiyou,county_name_Solano,county_name_Sonoma,county_name_Stanislaus,county_name_Sutter,county_name_Tehama,county_name_Trinity,county_name_Tulare,county_name_Tuolumne,county_name_Ventura,county_name_Yolo,county_name_Yuba,year,month,lagged_neighbor_all_drugs_deaths,lagged_neighbor_all_drugs_monthly_rate,POPESTIMATE,SS_total_number_of_recipients,Fentanyl Seizures lbs,"Poverty Estimate, All Ages","Poverty Percent, All Ages",Median Household Income,county_all_drugs_monthly_rate,UNDER5_PCT_MALE,513_PCT_MALE,1417_PCT_MALE,1824_PCT_MALE,16PLUS_PCT_MALE,18PLUS_PCT_MALE,1544_PCT_MALE,2544_PCT_MALE,4564_PCT_MALE,65PLUS_PCT_MALE,04_PCT_MALE,59_PCT_MALE,1014_PCT_MALE,1519_PCT_MALE,2024_PCT_MALE,2529_PCT_MALE,3034_PCT_MALE,3539_PCT_MALE,4044_PCT_MALE,4549_PCT_MALE,5054_PCT_MALE,5559_PCT_MALE,6064_PCT_MALE,6569_PCT_MALE,7074_PCT_MALE,7579_PCT_MALE,8084_PCT_MALE,85PLUS_PCT_MALE,county_lat_pt,county_lon_pt
2016-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,8,77.0,1.353761417,3305462,83886,175.43,445948,13.9,67053,0.761496542,3.309855021779104,5.512935861915823,2.4325192665957136,5.936265490270346,40.354116913157675,39.11017582413593,23.047761553453043,15.266822005516929,12.008911311036098,5.898177017312557,3.309855021779104,3.0923362604077735,3.008444810437996,3.313757653241816,4.467181894694297,4.556397865109325,4.044366566610053,3.532789062466911,3.13326851133064,3.1623113501229176,3.162855903350273,3.0871932577049743,2.596550799857932,2.1411227840465266,1.4249747841602778,0.9497008285074824,0.6737636070237686,0.7086150135745019,33.028186394,-116.770204664
2016-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,8,15.0,1.472170096,17498,460,175.43,2627,15.2,44595,0.0,2.2059663961595612,4.057606583609555,2.0459481083552404,3.6004114755972108,43.49068464967425,42.51343010629786,15.356040690364614,10.20116584752543,15.561778488970168,13.150074294205051,2.2059663961595612,2.131672191107555,2.4174191336152706,2.594582237970054,2.5602926048691277,2.8574694250771517,2.6460166876214424,2.4574237055663506,2.240256029260487,2.6460166876214424,3.640416047548291,4.4919419362212825,4.783403817579152,4.589095896673905,3.3260944107898047,2.543147788318665,1.4973139787404277,1.1944222196822494,37.5815223099,-119.905517029
2016-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,8,15.0,1.858215667,87319,3406,175.43,17508,20.3,43237,5.653422582,3.045156266104742,5.497085399512134,2.5561447107731423,3.886897467905038,39.86303095546216,38.52082593708128,17.717793378302545,11.849654714323345,13.24224968219975,9.542024072653144,3.045156266104742,3.090965311100677,2.981023603110434,3.0554633012288277,2.812675362750375,2.8550487293716142,2.9878949598598243,3.104708024599457,2.902003000492447,2.982168829235333,2.9924758643594176,3.5353130475612407,3.732291941043759,3.940723095775261,2.5091904396523095,1.4280969777482564,0.8944216035456201,0.7695919559316987,39.4336238198,-123.431553907
2016-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,8,10.0,2.758148951,43402,2577,175.43,9725,22.6,37447,0.0,2.8385788673333026,5.2877747569236435,2.352426155476706,3.792451960739137,40.601815584535274,39.34841712363485,15.881756601078292,10.292152435371642,13.653748675176258,11.610064052347818,2.8385788673333026,3.020598129118474,2.8224505783143634,2.9583890143311367,2.6312151513755127,2.6196949449334133,2.69112022487443,2.5690060365881755,2.4123312289756234,2.6680798119902307,2.9606930556195565,3.7578913414128383,4.267084466153634,4.356942076402008,3.080503202617391,1.967651260310585,1.1796691396709829,1.0252983733468504,41.5926866339,-122.540367763
2016-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2016,8,25.0,1.038580784,95769,4067,175.43,16721,17.5,50810,0.0,3.623301903538723,6.937526757092588,3.0771961699506103,4.684187994027295,37.67816307991104,36.153661414445175,19.890570017437792,12.90396683686788,11.862920151614825,6.702586431935178,3.623301903538723,3.811254163664651,3.901053576835928,3.5209723396923844,3.465630840877528,3.674466685461893,3.2651484300765388,3.121051697313327,2.843300024016122,2.906994956614353,3.2212929027138215,3.0469149724858773,2.6877173198007704,2.250206225396527,1.5589595798222806,1.19767356869133,0.9063475654961418,0.7893994925288977,39.0345595213,-121.694849665
2016-08-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,8,15.0,0.785699021,186027,3104,175.43,16634,9.1,75575,2.723519223,2.405564783606681,5.350836168943218,2.673805415342934,3.886532600106437,40.77687647492031,39.39643170077462,16.527708343412513,10.609212641175745,15.4676471694969,9.43303928999554,2.405564783606681,2.7807791342117003,3.211899347944116,3.144167244539771,2.774328457697001,2.576507711246217,2.6055357555623644,2.6716551898380345,2.755513984529127,3.2833943459820345,3.8290140678503657,4.381622022609621,3.9736167330548793,3.645169787181431,2.378149408419208,1.5788030769726975,0.9993173034021944,0.831599714020008,38.7787375794,-120.524649929
2016-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,8,63.0,0.89811268,10094865,412688,175.43,1675802,16.7,59045,0.817702893,3.178685400943946,5.636538973032329,2.5839969132821485,5.0178184651305395,39.20736929121885,37.88416189815317,21.97106152484456,14.98561892605795,12.339828219594814,5.540896287369866,3.178685400943946,3.1507999364033097,3.102111816255096,3.29795395976073,3.6874886390258808,4.295362047932291,3.8703836059224175,3.5105471940437045,3.3093260781595393,3.4275247861165057,3.2978251814164925,3.071452664300117,2.5430255877616985,1.971745040671668,1.3350153766296031,0.9382393920077188,0.6440898417165558,0.6518066363443196,34.1979978627,-118.26101385
2016-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,8,5.0,2.785158448,27415,1960,175.43,5639,23.3,38963,0.0,3.122378260076601,5.460514316979755,2.3563742476746308,4.6106146270289985,44.53766186394309,43.348531825642894,23.231807404705453,16.79372606237461,14.094473828196245,7.849717308043042,3.122378260076601,3.034834944373518,2.9545869049790263,3.016596753602043,3.421484588728798,4.3625752325369325,4.552252416560277,4.435527995622834,3.4433704176545685,3.4689038847346345,3.618457049060733,3.651285792449389,3.355827101951486,3.158854641619551,1.8894765639248583,1.3058544592376435,0.8243662228706912,0.6711654203902973,41.744942366,-123.957801356
2016-08-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,8,10.0,2.99965204,1053,33,175.43,210,19.0,50882,0.0,1.9943019943019944,5.0332383665717,2.184235517568851,4.178537511870846,44.44444444444444,43.77967711301044,14.339981006647673,8.736942070275404,19.65811965811966,11.20607787274454,1.9943019943019944,2.2792022792022792,3.513770180436847,2.6590693257359925,2.9439696106362776,3.133903133903134,1.899335232668566,1.3295346628679965,2.3741690408357075,4.368471035137702,4.46343779677113,4.843304843304843,5.982905982905983,5.0332383665717,2.4691358024691357,1.3295346628679965,1.6144349477682811,0.7597340930674265,38.5972506332,-119.82065303
2016-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,8,25.0,1.11086524,215569,5474,175.43,35877,17.5,58766,2.326836805,2.9419814537340714,5.493368712569989,2.509637285509512,9.39931066155152,38.974527877384965,37.68352592441399,24.076745728745784,12.74951407669934,10.291832313551575,5.242868872611553,2.9419814537340714,3.049603607197695,3.025481400386883,4.57254985642648,6.754681795619964,3.80759756736822,3.1948007366550843,3.058417490455492,2.6886982822205416,2.688234393628026,2.6789566217777137,2.6367427598587923,2.287898538287045,1.910293223979329,1.2650241917900995,0.8837077687422588,0.5747579661268549,0.609085721973011,38.6866603948,-121.90161702
2016-08-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,8,15.0,3.244421758,27796,1128,175.43,5105,18.5,43584,0.0,3.745143186069938,7.026190818822853,3.025615196431141,4.950352568714924,38.519930925313,36.94416462800403,19.506403799107787,12.221182904014965,12.4406389408548,7.331990214419341,3.745143186069938,4.047344941718232,3.6695927471578647,3.8314865448265936,3.453734350266225,3.342207511872212,3.194704273996259,3.0004317167937833,2.6838394013527127,2.81695207943589,3.1515325946179304,3.2882429126493022,3.1839113541516766,2.529140883580371,1.8671751331126785,1.3814937401064902,0.8346524679810045,0.7195279896387969,39.5984047698,-122.392206808
2016-08-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,8,5.0,2.882209848,136477,6286,175.43,27616,20.9,40739,3.708676077,2.842237153513046,4.940759248811155,2.1498127889681045,6.416465778116459,40.98639331169355,39.92833957370106,21.542091341398184,13.519494127215577,12.255544890347824,7.736834778021205,2.842237153513046,2.7696974581797664,2.7147431435333425,3.2884661884420088,4.734131025740601,3.514877964785275,3.4364764758897106,3.520007034152275,3.0481326523883143,2.77922287271848,2.82978084219319,3.2891989126372945,3.3573422627988596,3.2217882866710146,1.855257662463272,1.2368384416421816,0.6916916403496559,0.7312587468950812,40.7050090829,-123.915819446
2016-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,8,170.0,1.02691564,2130726,72570,175.43,394031,18.9,53526,0.235562493,3.694796984689726,6.905580539215272,3.1493960274573083,5.617850441586576,37.61947805583637,36.01223245034791,21.96317123834787,13.954492506310055,11.530999293198656,4.908890209252621,3.694796984689726,3.830102978984628,3.834045297236716,3.882010169303797,4.126668562734016,4.0654687651063535,3.5793903110958425,3.2622214212432756,3.047412008864584,3.105514270722749,3.069704879932943,2.9508252116884104,2.4049549308545535,1.8898253459149603,1.250747397835292,0.813900989615746,0.5162559615830473,0.4381605143035754,34.8414378315,-116.17846142
2016-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,8,103.0,0.897359342,846921,16375,175.43,83389,9.9,79285,0.588695862,3.137718866340544,6.08014206756002,2.800379256152581,4.924308170419673,38.93645334098458,37.50208106777374,20.055117301377575,13.010540534477242,13.058124665700817,6.509107697176006,3.137718866340544,3.3261661949579713,3.434086532273967,3.46773784095565,3.5768389259446867,3.5766027764100783,3.3016066433587072,3.138073090642456,2.9942580240659993,3.332188008090483,3.4487278034196813,3.416729541480256,2.8604793127103947,2.353584336673668,1.6139639942804582,1.0730634852601364,0.7511916695890172,0.7173042113727255,34.3575285169,-119.126027193
2016-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,8,35.0,0.950399466,267370,11232,175.43,68026,25.9,42879,1.849577556,4.059542955454988,7.823241201331488,3.4188577626510077,5.821894752590043,36.76029472266896,35.04843475333807,22.05146426300632,13.649624116393014,10.610764109660767,4.966151774694244,4.059542955454988,4.381568612783783,4.28058495717545,4.398773235591128,4.003066911022179,4.021393574447394,3.559860866963384,3.1663986236301755,2.9019710513520587,2.900474997194898,2.8425028986049297,2.6745708194636646,2.193215394397277,1.7937689344354266,1.25369338370049,0.8632232486816024,0.5670045255638254,0.4884616823128996,37.191870471,-120.717688
2016-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,8,15.0,2.944386429,12827,654,175.43,2523,19.7,37669,36.63003663,2.3388165588212364,4.55289623450534,1.9724019646059097,3.1418102440165274,43.39284322133,42.46511265299758,14.375925781554532,9.807437436657052,15.997505262337258,13.518359709986749,2.3388165588212364,2.245263896468387,2.8533562017619083,2.260856006860529,2.3076323380369534,1.98019801980198,2.5649021595072896,2.596086380291573,2.6662508770562097,2.7831917049972716,3.547205114212209,4.373586964995712,5.293521478132065,4.989475325485304,3.625165666172917,2.2998362828408827,1.4032899352927417,1.2005925001949014,40.6506935615,-123.112627727
2016-08-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,8,20.0,3.182595024,21476,587,175.43,2800,13.2,51118,0.0,3.5434904078971874,7.538647792885081,3.3013596572918606,4.945054945054945,38.368411249767185,36.64555783199851,20.217917675544793,12.749115291488172,12.344011920283108,6.6073756751722845,3.5434904078971874,4.1953808902961445,4.12087912087912,3.915999254982306,3.552803129074315,3.4969268020115476,3.3805177872974483,3.1430433972806857,2.7286273048984913,3.073197988452226,3.012665300800894,3.3339541814118085,2.924194449618178,2.365431178990501,1.6623207301173404,1.1920283106723784,0.647234121810393,0.7403613335816726,39.177573113,-122.237029616
2016-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,8,10.0,1.295749682,53729,1636,175.43,7305,14.5,53136,9.099677871,2.131065160341715,4.34216158871373,1.991475739358633,3.966200748199297,44.435965679614355,43.38811442610136,18.35321707085559,12.827337192205327,14.727614509855014,11.866961975841724,2.131065160341715,2.3581306184741946,2.4158275791472015,2.5237767313741184,3.002103147276145,3.5641832157680207,3.303616296599602,3.076550838467122,2.882986841370582,3.0746896461873474,3.2868655660816324,3.969923132758845,4.396136164827189,4.239796013326137,3.072828453907573,2.140371121740587,1.310279364961194,1.1036870219062331,38.0276014047,-119.95475358
2016-08-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,8,10.0,3.298762304,226222,11241,175.43,47269,21.4,45369,2.232282375,2.8277532689128377,5.124170063035425,2.383499394400191,7.336156518817799,40.2900690472191,39.0828478220509,21.28617022217114,12.142939236679014,11.631936770075413,7.971815296478681,2.8277532689128377,2.8662110670049774,2.83438392375631,3.4810937928229793,5.662137192669148,3.6954849660952513,3.062036406715527,2.8578122375365793,2.5276056263316566,2.601426916922315,2.7649830697279665,3.1097771215885284,3.155749661836603,2.941800532220562,1.9206796863258215,1.3265730123506998,0.9061894952745532,0.8765725703070435,39.6669293633,-121.600671735
2016-08-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,8,15.0,1.098798061,45307,1059,175.43,5781,13.0,52471,0.0,2.1497781799721896,4.2774847153861435,2.465402697154965,3.434347893261527,42.322378440417594,40.98042245127685,14.635707506566314,9.256847727724193,15.167634140419803,13.121592689871322,2.1497781799721896,2.2623435672191934,2.536031959741321,2.9377358907012163,2.4411238881409054,2.2689650605866643,2.4631955326991415,2.355044474363785,2.169642660074602,2.75012691195621,3.5623634316992963,4.365771293619088,4.489372503145209,4.77188955349063,3.5910565696250027,2.381530447833668,1.3706491270664578,1.006466991855563,38.204606803,-120.554132098
2016-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,8,5.0,2.395439084,30715,1005,175.43,3957,17.1,54670,16.66722224,2.4092462965977535,4.37896793097835,2.103206902165066,7.30262086928211,54.57268435617776,53.410385804981274,32.90900211622986,23.932931792283902,15.409409083509686,6.765424059905584,2.4092462965977535,2.33762005534755,2.4711053231320204,3.0669054208041673,5.909164903141787,7.286342178088881,6.387758424222692,5.323132020185577,4.935699169786749,4.64593846654729,4.131531824841283,3.5617776330783,3.070161159042813,2.715285691030441,1.683216669379782,1.0125345922187856,0.6999837213088068,0.6544033859677681,40.6735903894,-120.594332834
2016-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,8,150.0,0.838055028,3164277,74052,175.43,398428,12.7,78002,0.632831087,3.0540625868089295,5.749559852060992,2.700553712585845,4.813042600252759,39.23537667530371,37.85932773900642,20.68892830810956,13.822241226036786,13.087792250804844,6.136251661912026,3.0540625868089295,3.150166688946638,3.2463023938801814,3.3646548642865337,3.502032217786243,3.900701487259175,3.4955852474356703,3.217575452465129,3.2083790388768114,3.5553145315659784,3.537458951918558,3.328374854666643,2.6666439126536647,2.1308185092518763,1.5127626310844469,1.0677004573240585,0.7216498429183033,0.7033202213333409,33.6769134328,-117.776142822
2016-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,8,52.0,1.163941105,17897,422,175.43,2222,12.4,51697,0.0,3.0116779348494163,5.224339274738783,2.475275185785327,3.503380454824831,40.76660892887076,39.5094149857518,16.544672291445494,11.186232329440688,14.158797563837512,10.661004637648768,3.0116779348494163,3.006090406213332,2.8384645471308043,2.9278650053081523,2.430574956696653,2.559088115326591,3.0619656925741747,2.966977705760742,2.598200815779181,2.598200815779181,3.2240040230206177,4.201821534335363,4.134771190702352,3.620718556182601,2.49203777169358,1.8774096217243113,1.3857071017488964,1.2851315862993795,36.5111268089,-117.410789686
2016-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,8,47.0,2.310954119,458991,18876,175.43,123922,27.2,42637,1.074510883,4.311413513554732,8.220640491861495,3.4678239878341843,5.268077151839579,35.72945874755714,33.984326490061896,21.29431731776876,13.406145218533696,10.388438988999784,4.921665130688837,4.311413513554732,4.633642053983629,4.434727478316568,4.130364211934439,3.7578078873006224,3.7264347231209327,3.467388249442799,3.2930928928889673,2.9192293530809974,2.866287138527771,2.7510343340065493,2.5850180068890243,2.1860995095764406,1.8026497251580096,1.239022115902055,0.8520864243525472,0.5359582214030341,0.4919486438731914,36.220156659,-118.80047248
2016-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,8,35.0,2.00655973,433436,8682,175.43,63732,15.3,60047,1.148936659,3.825247556732712,6.914515637833498,2.772035548500817,5.362729445639033,38.91854852850248,37.52018752480182,22.10314786958167,14.657296578964369,11.690768648658626,5.809392851539789,3.825247556732712,3.937144122777065,3.666285218578983,3.549082217443867,3.896769073173433,3.8720826142729257,3.934606262516265,3.5643093790086655,3.2862983231665117,3.223543960354008,2.995367251451195,2.876779962901097,2.5950774739523252,2.138954770715861,1.4126653069888055,0.9226275620852906,0.6379257837373914,0.6972194280124401,36.2397743956,-121.308901554
2016-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2016,8,10.0,4.526115688,2956,86,175.43,405,13.8,47535,0.0,2.097428958051421,4.059539918809202,1.9959404600811907,3.484438430311231,43.200270635994585,42.25304465493911,13.328822733423545,8.389715832205685,16.001353179972934,14.377537212449257,2.097428958051421,2.165087956698241,2.435723951285521,2.401894451962111,2.537212449255751,2.097428958051421,1.6238159675236803,2.435723951285521,2.2327469553450605,2.537212449255751,3.3152909336941816,5.243572395128552,4.905277401894452,6.055480378890392,3.247631935047361,2.604871447902571,1.3870094722598103,1.0825439783491204,39.5804001016,-120.515996378
2016-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,8,106.0,0.732127726,881094,33432,175.43,185990,21.9,51150,2.719870353,4.119537756470932,7.543690003563751,3.187968593589334,5.655582718756455,38.038960655730264,36.43879086680876,22.989034087168907,14.923833325388664,11.08576383450574,4.773610988157904,4.119537756470932,4.2718484066399265,4.050192147489371,3.8740474909601015,4.1911532708201396,4.384889693948659,3.969950992743113,3.477154537427335,3.091838101269558,2.9864009969424377,2.9125155772255855,2.858378334207247,2.3284689261304696,1.758382193046372,1.22472744111298,0.85881869584857,0.5177654143598753,0.4139172437901063,35.3428473738,-118.729900424
2016-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,8,15.0,2.616253211,18691,673,175.43,2503,13.8,46813,0.0,2.1454175806537905,4.62789577871703,1.867208817077738,3.424107859397571,42.34658391739339,41.388903750468145,14.24749879621208,9.37349526510085,15.167727783425178,13.42357284254454,2.1454175806537905,2.6215825798512653,2.4236263442298434,2.578781231608796,2.2952222995024343,2.461077523942004,2.407575838638917,2.3166229736236694,2.1882189288962604,2.5680808945481783,3.210101118185223,4.344336846610668,5.045208924081108,5.023808249959874,3.7504681397464017,2.3433738162752125,1.214488256380076,1.0914343801829758,40.0046824769,-120.838597596
2016-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,8,47.0,1.469064012,1511401,67562,175.43,250325,16.9,58735,0.735480938,3.3650897412400815,6.207220982386541,2.7016655407797137,4.523485163765275,37.93996431125823,36.5835407016404,20.767155771367097,14.21012689550953,12.071581267975873,5.778347374389722,3.3650897412400815,3.4744584660192763,3.4008843450546875,3.212516069527544,3.344512806330021,4.0320206219262795,3.7557868494198425,3.387850080819055,3.034469343344354,3.1493958254626,3.175067371266792,3.1237242796584095,2.62339379158807,2.1671283795630676,1.3771328720835834,0.9362174565188192,0.6526395046714936,0.645229161552758,38.4493208547,-121.344253814
2016-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,8,5.0,1.980292133,8957,429,175.43,1769,20.3,38402,51.94265531,2.4785084291615496,5.481746120352797,2.445015072010718,3.3270068103159542,41.274980462208326,40.147370771463656,15.429273194149824,10.304789550072568,13.75460533660824,12.760969074466896,2.4785084291615496,3.04789550072569,3.081388857876521,2.6013174053812658,2.523166238695992,2.4561795243943285,2.5566595958468237,2.735290833984593,2.5566595958468237,2.8022775482862565,3.092553310260132,3.594953667522608,4.264820810539243,4.499274310595065,3.226526738863459,2.422686167243497,1.2280897621971645,1.3843920955677125,41.5898335739,-120.725028959
2016-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,8,0.0,0.0,178592,10005,175.43,33556,19.0,45943,2.812385747,3.055008063071134,5.418495789285075,2.6216179896075973,4.108246729976707,39.36290539329869,38.01626052678731,17.85578301379681,11.764244759003764,13.004501881383264,9.13926715642358,3.055008063071134,3.012452965418384,3.0443692886579465,3.1216403870274143,2.9698978677656336,3.361292779071851,3.101482709191901,2.8310338648987634,2.470435405841247,2.777839992832826,3.1625156781938726,3.5410320731051783,3.523114137251389,3.2414665830496325,2.3690870811682494,1.6266126142268411,1.002844472316789,0.8992564056620677,40.7637666014,-122.040521531
