STATE,COUNTY,STNAME,CTYNAME,DATE,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM,fips,DATE_WINDOW
6,85,California,Santa Clara County,2017-07-01,1932251,977237,955014,117948,60686,57262,218009,111680,106329,94350,48282,46068,163623,85587,78036,1549011,780729,768282,1501944,756589,745355,825249,431886,393363,591279,310213,281066,493230,247910,245320,253812,112879,140933,117948,60686,57262,119653,61218,58435,122359,62658,59701,113941,58516,55425,120029,63157,56872,156408,84678,71730,155807,82734,73073,143477,74074,69403,135587,68727,66860,137537,69396,68141,130189,66197,63992,123329,62434,60895,102175,49883,52292,80366,37791,42575,61717,28220,33497,44435,19698,24737,31481,13566,17915,35813,13604,22209,37.0,35.9,38.2,06085,2018-07-01
6,85,California,Santa Clara County,2018-07-01,1931985,978478,953507,114771,59010,55761,214390,109873,104517,94610,48363,46247,162182,84712,77470,1554964,785216,769748,1508214,761232,746982,826474,433906,392568,593792,313144,280648,491908,247368,244540,260332,116008,144324,114771,59010,55761,116749,59714,57035,121751,62472,59279,114576,58756,55820,118106,62006,56100,158510,86218,72292,156585,83645,72940,145557,75676,69881,133140,67605,65535,135806,68430,67376,128007,64988,63019,123847,62623,61224,104248,51327,52921,81472,38421,43051,63408,28921,34487,46250,20588,25662,32490,14014,18476,36712,14064,22648,37.1,36.1,38.3,06085,2019-07-01
6,85,California,Santa Clara County,2019-07-01,1922411,974693,947718,111443,57194,54249,209234,107291,101943,94110,48077,46033,160000,83388,76612,1554090,785859,768231,1507624,762131,745493,822772,433075,389697,592479,313778,278701,488275,245794,242481,266870,119171,147699,111443,57194,54249,114032,58355,55677,119019,61104,57915,114904,58926,55978,115389,60371,55018,158429,86522,71907,156919,84202,72717,146482,76667,69815,130649,66387,64262,133066,67011,66055,126168,63801,62367,123673,62685,60988,105368,52297,53071,82681,39113,43568,65313,29767,35546,47721,21224,26497,33630,14531,19099,37525,14536,22989,37.4,36.3,38.6,06085,2020-04-01
6,85,California,Santa Clara County,2020-04-01,1913192,970630,942562,108885,55881,53004,205696,105430,100266,94292,48197,46095,158049,82229,75820,1551311,785074,766237,1504319,761122,743197,818541,431397,387144,589839,313106,276733,485230,244373,240857,271201,121414,149787,108885,55881,53004,112582,57662,54920,116753,59903,56850,115058,58944,56114,113644,59347,54297,155414,84849,70565,158473,85436,73037,146331,76725,69606,129621,66096,63525,130428,65569,64859,125715,63482,62233,122459,62224,60235,106628,53098,53530,83241,39524,43717,67007,30610,36397,48562,21634,26928,34312,14829,19483,38079,14817,23262,37.5,36.4,38.7,06085,2020-07-01
6,85,California,Santa Clara County,2020-07-01,1907105,967756,939349,107868,55339,52529,204111,104609,99502,94264,48187,46077,156828,81547,75281,1547914,783585,764329,1500862,759621,741241,815475,429999,385476,588057,312431,275626,484066,243821,240245,271911,121822,150089,107868,55339,52529,111805,57285,54520,115980,59490,56490,114697,58742,55955,112721,58826,53895,153916,84044,69872,158755,85722,73033,146237,76742,69495,129149,65923,63226,129495,65064,64431,125692,63441,62251,121922,62024,59898,106957,53292,53665,83390,39654,43736,67362,30781,36581,48731,21710,27021,34447,14887,19560,37981,14790,23191,37.6,36.5,38.8,06085,2021-07-01
6,85,California,Santa Clara County,2021-07-01,1886595,963141,923454,99491,51357,48134,197801,101410,96391,95798,49228,46570,164340,84935,79405,1541352,785702,755650,1493505,761146,732359,805856,425951,379905,569865,304245,265620,483726,247801,235925,275574,124165,151409,99491,51357,48134,106784,54623,52161,115164,59244,55920,119265,61125,58140,116726,60581,56145,141469,76602,64867,155333,84264,71069,144160,76849,67311,128903,66530,62373,127156,65017,62139,127098,65134,61964,121238,62639,58599,108234,55011,53223,85617,41513,44104,69036,31927,37109,48642,21770,26872,34325,14711,19614,37954,14244,23710,38.1,37.1,39.1,06085,2022-07-01
6,85,California,Santa Clara County,2022-07-01,1870945,955195,915750,95847,49483,46364,189536,97228,92308,94777,48669,46108,167069,86586,80483,1537920,783959,753961,1490785,759815,730970,802831,424918,377913,564884,301948,262936,476015,243555,232460,282817,127726,155091,95847,49483,46364,103523,53120,50403,109912,56393,53519,118589,60868,57721,119358,62102,57256,140425,75567,64858,156512,85169,71343,140839,75493,65346,127108,65719,61389,123259,62893,60366,126141,64461,61680,118083,60817,57266,108532,55384,53148,87296,42617,44679,68959,31885,37074,51898,23278,28620,35481,15176,20305,39183,14770,24413,38.2,37.3,39.3,06085,2024-01-01
6,87,California,Santa Cruz County,2016-01-01,274476,136157,138319,14665,7558,7107,27076,13735,13341,12202,6300,5902,41636,20527,21109,226707,111775,114932,220533,108564,111969,115896,58509,57387,65074,33232,31842,72779,35946,36833,41044,18859,22185,14665,7558,7107,15029,7697,7332,15063,7588,7475,22423,11074,11349,28399,14203,14196,17299,9159,8140,15985,8143,7842,16288,8146,8142,15502,7784,7718,17221,8707,8514,17692,8742,8950,18986,9260,9726,18880,9237,9643,16307,8133,8174,9818,4632,5186,5835,2661,3174,4032,1700,2332,5052,1733,3319,37.5,36.6,38.5,06087,2017-07-01
6,87,California,Santa Cruz County,2017-07-01,274865,136219,138646,14220,7285,6935,27023,13749,13274,12155,6260,5895,41384,20279,21105,227630,112161,115469,221467,108925,112542,115969,58469,57500,65404,33405,31999,71564,35320,36244,43115,19921,23194,14220,7285,6935,14832,7534,7298,15165,7690,7475,22525,11167,11358,28040,13897,14143,17742,9452,8290,15652,7983,7669,16373,8194,8179,15637,7776,7861,16983,8618,8365,17211,8531,8680,18579,9081,9498,18791,9090,9701,16431,8165,8266,11197,5352,5845,6369,2914,3455,4099,1748,2351,5019,1742,3277,37.8,36.9,38.7,06087,2018-07-01
6,87,California,Santa Cruz County,2018-07-01,273713,135441,138272,13701,7028,6673,26629,13562,13067,12192,6214,5978,40871,20070,20801,227318,111797,115521,221191,108637,112554,115195,57891,57304,65245,33211,32034,70012,34527,35485,45063,20829,24234,13701,7028,6673,14650,7457,7193,15092,7709,7383,22403,11027,11376,27547,13653,13894,17877,9414,8463,15495,7905,7590,16238,8118,8120,15635,7774,7861,16569,8388,8181,16874,8378,8496,18092,8814,9278,18477,8947,9530,16718,8270,8448,12045,5760,6285,6997,3204,3793,4230,1854,2376,5073,1741,3332,38.1,37.2,39.0,06087,2019-07-01
6,87,California,Santa Cruz County,2019-07-01,272870,134954,137916,13288,6733,6555,26301,13527,12774,12104,6122,5982,40682,19982,20700,227234,111641,115593,221177,108572,112605,114810,57713,57097,64955,33062,31893,68579,33829,34750,46961,21699,25262,13288,6733,6555,14410,7411,6999,14822,7569,7253,22716,11177,11539,27139,13474,13665,17587,9289,8298,15649,7964,7685,16156,8093,8063,15563,7716,7847,16109,8186,7923,16470,8194,8276,17801,8653,9148,18199,8796,9403,16942,8259,8683,12877,6215,6662,7515,3471,4044,4459,1971,2488,5168,1783,3385,38.4,37.4,39.3,06087,2020-04-01
6,87,California,Santa Cruz County,2020-04-01,270819,133853,136966,12755,6446,6309,26036,13416,12620,12058,6102,5956,39850,19581,20269,226083,111007,115076,219970,107889,112081,113329,56935,56394,64374,32746,31628,67389,33208,34181,48357,22354,26003,12755,6446,6309,14342,7379,6963,14647,7531,7116,22187,10868,11319,26768,13321,13447,17233,8994,8239,15498,7981,7517,15994,7997,7997,15649,7774,7875,15612,7900,7712,16435,8201,8234,17353,8444,8909,17989,8663,9326,17013,8240,8773,13557,6595,6962,7940,3644,4296,4630,2067,2563,5217,1808,3409,38.8,37.7,39.7,06087,2020-07-01
6,87,California,Santa Cruz County,2020-07-01,269925,133360,136565,12575,6345,6230,25910,13358,12552,12048,6097,5951,39522,19419,20103,225517,110692,114825,219392,107560,111832,112790,56648,56142,64190,32642,31548,66984,32989,33995,48696,22510,26186,12575,6345,6230,14298,7357,6941,14582,7511,7071,21987,10752,11235,26613,13254,13359,17094,8881,8213,15454,7989,7465,15960,7979,7981,15682,7793,7889,15448,7804,7644,16452,8214,8238,17190,8370,8820,17894,8601,9293,17034,8234,8800,13737,6695,7042,8054,3691,4363,4678,2091,2587,5193,1799,3394,38.9,37.9,39.9,06087,2021-07-01
6,87,California,Santa Cruz County,2021-07-01,260495,130316,130179,11662,5915,5747,25133,12899,12234,12324,6301,6023,31617,15885,15732,217543,108342,109201,211376,105201,106175,105007,53547,51460,64162,32983,31179,66328,33415,32913,49269,22918,26351,11662,5915,5747,13666,6986,6680,14563,7535,7028,16270,8225,8045,24575,12339,12236,16249,8419,7830,15791,8229,7562,16113,8260,7853,16009,8075,7934,15316,7859,7457,16814,8695,8119,16728,8279,8449,17470,8582,8888,16778,8174,8604,14404,7112,7292,8319,3832,4487,4692,2064,2628,5076,1736,3340,40.4,39.6,41.3,06087,2022-07-01
6,87,California,Santa Cruz County,2022-07-01,264370,131901,132469,11312,5720,5592,24221,12406,11815,12195,6253,5942,38640,19174,19466,222780,110626,112154,216642,107522,109120,110625,56100,54525,62745,32216,30529,64638,32575,32063,50619,23557,27062,11312,5720,5592,13135,6704,6431,14041,7245,6796,21035,10396,10639,26845,13488,13357,15556,7969,7587,15580,8178,7402,15699,8063,7636,15910,8006,7904,15079,7674,7405,16419,8540,7879,16170,8037,8133,16970,8324,8646,16456,7964,8492,14433,7084,7349,9566,4483,5083,5039,2242,2797,5125,1784,3341,39.7,38.9,40.5,06087,2024-01-01
6,89,California,Shasta County,2016-01-01,178592,87709,90883,10556,5456,5100,19087,9677,9410,8987,4682,4305,14106,7337,6769,144539,70299,74240,139962,67894,72068,62695,31889,30806,41798,21010,20788,48507,23225,25282,35551,16322,19229,10556,5456,5100,10608,5380,5228,10675,5437,5238,10649,5575,5074,10248,5304,4944,11780,6003,5777,11075,5539,5536,10099,5056,5043,8844,4412,4432,10210,4961,5249,11824,5648,6176,13279,6324,6955,13194,6292,6902,12109,5789,6320,8858,4231,4627,6225,2905,3320,4048,1791,2257,4311,1606,2705,42.1,40.1,44.0,06089,2017-07-01
6,89,California,Shasta County,2017-07-01,179403,88140,91263,10562,5396,5166,19339,9858,9481,8861,4584,4277,13821,7222,6599,145148,70659,74489,140641,68302,72339,63142,32152,30990,42619,21438,21181,47897,22953,24944,36304,16689,19615,10562,5396,5166,10796,5530,5266,10702,5420,5282,10532,5526,5006,9991,5188,4803,11947,6077,5870,11246,5618,5628,10490,5269,5221,8936,4474,4462,10079,4904,5175,11263,5323,5940,13357,6449,6908,13198,6277,6921,11978,5689,6289,9462,4495,4967,6443,3042,3401,4183,1844,2339,4238,1619,2619,41.9,40.0,43.8,06089,2018-07-01
6,89,California,Shasta County,2018-07-01,179666,88276,91390,10579,5445,5134,19264,9809,9455,8776,4519,4257,13645,7146,6499,145506,70835,74671,141047,68503,72544,63637,32399,31238,43368,21826,21542,46923,22450,24473,37111,17081,20030,10579,5445,5134,10656,5469,5187,10760,5432,5328,10485,5493,4992,9784,5080,4704,11823,6000,5823,11419,5754,5665,10962,5461,5501,9164,4611,4553,9834,4808,5026,10761,5108,5653,13118,6324,6794,13210,6210,7000,11943,5668,6275,9802,4636,5166,6868,3248,3620,4281,1896,2385,4217,1633,2584,41.7,40.0,43.7,06089,2019-07-01
6,89,California,Shasta County,2019-07-01,179645,88206,91439,10401,5415,4986,19694,10036,9658,8644,4399,4245,13439,7012,6427,145325,70625,74700,140906,68356,72550,63856,32428,31428,43859,22061,21798,45805,21918,23887,37803,17365,20438,10401,5415,4986,11030,5617,5413,10750,5463,5287,10376,5386,4990,9621,4981,4640,11555,5865,5690,11576,5818,5758,11250,5592,5658,9478,4786,4692,9646,4719,4927,10333,4942,5391,12913,6199,6714,12913,6058,6855,12115,5756,6359,10049,4734,5315,7083,3304,3779,4432,1966,2466,4124,1605,2519,41.6,40.0,43.4,06089,2020-04-01
6,89,California,Shasta County,2020-04-01,179278,88034,91244,10246,5292,4954,19737,10124,9613,8599,4370,4229,13395,6995,6400,145052,70466,74586,140696,68248,72448,64037,32537,31500,44176,22261,21915,44988,21544,23444,38137,17448,20689,10246,5292,4954,11046,5702,5344,10824,5511,5313,10245,5277,4968,9616,4999,4617,11285,5717,5568,11778,5950,5828,11313,5603,5710,9800,4991,4809,9331,4573,4758,10312,4958,5354,12483,5933,6550,12862,6080,6782,12020,5672,6348,10276,4845,5431,7214,3342,3872,4524,2023,2501,4103,1566,2537,41.5,40.0,43.3,06089,2020-07-01
6,89,California,Shasta County,2020-07-01,179027,87918,91109,10185,5245,4940,19738,10149,9589,8596,4364,4232,13360,6979,6381,144843,70361,74482,140508,68160,72348,64083,32572,31511,44282,22336,21946,44720,21417,23303,38146,17428,20718,10185,5245,4940,11044,5725,5319,10849,5531,5318,10195,5235,4960,9606,5001,4605,11180,5665,5515,11847,5995,5852,11341,5614,5727,9914,5062,4852,9228,4526,4702,10328,4970,5358,12336,5845,6491,12828,6076,6752,11993,5648,6345,10320,4862,5458,7228,3341,3887,4541,2037,2504,4064,1540,2524,41.5,40.0,43.3,06089,2021-07-01
6,89,California,Shasta County,2021-07-01,181981,89951,92030,9926,5086,4840,20253,10426,9827,9035,4640,4395,13741,7232,6509,147237,72092,75145,142767,69799,72968,66061,33789,32272,45585,23095,22490,44721,21811,22910,38720,17661,21059,9926,5086,4840,11125,5736,5389,11428,5868,5560,10525,5447,5078,9951,5247,4704,10912,5591,5321,12143,6093,6050,11865,5974,5891,10665,5437,5228,9189,4617,4572,10494,5138,5356,12061,5825,6236,12977,6231,6746,12123,5781,6342,10775,5077,5698,7134,3295,3839,4562,2009,2553,4126,1499,2627,41.4,39.9,42.9,06089,2022-07-01
6,89,California,Shasta County,2022-07-01,180930,89433,91497,9619,4923,4696,20049,10336,9713,9164,4690,4474,13500,7059,6441,146565,71775,74790,142098,69484,72614,66154,33830,32324,45885,23301,22584,43591,21328,22263,39122,17796,21326,9619,4923,4696,11064,5696,5368,11380,5860,5520,10337,5340,4997,9932,5189,4743,10674,5507,5167,12119,6098,6021,11982,6059,5923,11110,5637,5473,9132,4598,4534,10243,5053,5190,11347,5472,5875,12869,6205,6664,12065,5715,6350,10503,4942,5561,7750,3550,4200,4664,2072,2592,4140,1517,2623,41.4,40.0,42.9,06089,2024-01-01
6,91,California,Sierra County,2016-01-01,2956,1490,1466,124,62,62,239,120,119,108,59,49,174,103,71,2538,1277,1261,2485,1249,1236,741,394,347,487,248,239,958,473,485,866,425,441,124,62,62,133,64,69,134,72,62,124,71,53,130,75,55,105,62,43,101,48,53,139,72,67,142,66,76,152,75,77,214,98,116,304,155,149,288,145,143,338,179,159,204,96,108,146,77,69,99,41,58,79,32,47,54.6,54.2,55.0,06091,2017-07-01
6,91,California,Sierra County,2017-07-01,3008,1513,1495,151,74,77,233,114,119,106,62,44,185,102,83,2568,1291,1277,2518,1263,1255,760,402,358,498,255,243,936,471,465,899,435,464,151,74,77,126,64,62,136,67,69,121,69,52,141,78,63,101,62,39,119,58,61,124,64,60,154,71,83,160,79,81,194,93,101,304,156,148,278,143,135,331,170,161,231,112,119,151,82,69,96,35,61,90,36,54,54.6,54.2,55.0,06091,2018-07-01
6,91,California,Sierra County,2018-07-01,2961,1489,1472,146,69,77,243,123,120,101,58,43,148,90,58,2523,1271,1252,2471,1239,1232,759,412,347,532,275,257,875,430,445,916,444,472,146,69,77,135,74,61,130,60,70,116,69,47,111,68,43,128,78,50,118,52,66,142,75,67,144,70,74,153,70,83,167,82,85,276,147,129,279,131,148,336,172,164,241,117,124,164,86,78,88,33,55,87,36,51,54.7,53.4,55.5,06091,2019-07-01
6,91,California,Sierra County,2019-07-01,2959,1487,1472,139,70,69,251,126,125,110,67,43,137,80,57,2516,1259,1257,2459,1224,1235,769,411,358,549,280,269,856,424,432,917,440,477,139,70,69,127,69,58,151,73,78,122,75,47,98,56,42,122,74,48,111,53,58,149,68,81,167,85,82,144,66,78,169,83,86,260,139,121,283,136,147,303,150,153,260,132,128,167,80,87,91,39,52,96,39,57,54.5,53.1,55.5,06091,2020-04-01
6,91,California,Sierra County,2020-04-01,2933,1487,1446,135,66,69,244,128,116,117,65,52,128,77,51,2495,1264,1231,2437,1228,1209,768,416,352,556,288,268,841,414,427,912,449,463,135,66,69,125,71,54,152,71,81,126,76,50,86,52,34,122,73,49,112,57,55,153,68,85,169,90,79,149,68,81,168,89,79,235,116,119,289,141,148,293,152,141,270,134,136,168,84,84,91,40,51,90,39,51,54.1,53.0,55.3,06091,2020-07-01
6,91,California,Sierra County,2020-07-01,2920,1483,1437,136,67,69,240,127,113,118,64,54,125,75,50,2482,1260,1222,2426,1225,1201,766,414,352,558,288,270,835,411,424,908,451,457,136,67,69,122,71,51,153,69,84,126,76,50,82,50,32,124,73,51,111,57,54,155,68,87,168,90,78,151,69,82,167,91,76,227,108,119,290,143,147,286,150,136,274,134,140,170,87,83,91,41,50,87,39,48,54.0,53.1,55.2,06091,2021-07-01
6,91,California,Sierra County,2021-07-01,3295,1667,1628,146,66,80,285,142,143,128,66,62,152,88,64,2795,1428,1367,2736,1393,1343,885,477,408,636,337,299,934,465,469,1014,503,511,146,66,80,146,78,68,170,78,92,146,86,60,103,54,49,131,77,54,137,73,64,171,88,83,197,99,98,178,86,92,198,103,95,239,116,123,319,160,159,301,154,147,314,159,155,190,96,94,107,55,52,102,39,63,53.1,52.5,53.8,06091,2022-07-01
6,91,California,Sierra County,2022-07-01,3217,1630,1587,137,65,72,270,140,130,126,59,67,143,90,53,2746,1398,1348,2684,1366,1318,842,448,394,606,312,294,913,457,456,1022,507,515,137,65,72,154,78,76,149,75,74,140,79,61,96,57,39,122,67,55,128,65,63,166,85,81,190,95,95,181,88,93,195,99,96,219,112,107,318,158,160,287,144,143,302,155,147,205,102,103,121,67,54,107,39,68,53.7,53.0,54.4,06091,2024-01-01
6,93,California,Siskiyou County,2016-01-01,43402,21626,21776,2377,1232,1145,4467,2295,2172,2035,1021,1014,3001,1646,1355,35606,17622,17984,34523,17078,17445,13251,6893,6358,8680,4467,4213,12469,5926,6543,10373,5039,5334,2377,1232,1145,2533,1311,1222,2399,1225,1174,2478,1284,1194,2093,1142,951,2188,1137,1051,2296,1168,1128,2173,1115,1058,2023,1047,976,2374,1158,1216,2628,1285,1343,3566,1631,1935,3901,1852,2049,3782,1891,1891,2671,1337,1334,1670,854,816,1109,512,597,1141,445,696,47.3,45.6,49.1,06093,2017-07-01
6,93,California,Siskiyou County,2017-07-01,43647,21724,21923,2335,1208,1127,4616,2361,2255,1958,995,963,3044,1652,1392,35767,17663,18104,34738,17160,17578,13417,6953,6464,8884,4563,4321,12131,5757,6374,10679,5188,5491,2335,1208,1127,2580,1321,1259,2505,1297,1208,2420,1238,1182,2113,1152,961,2266,1184,1082,2301,1164,1137,2282,1159,1123,2035,1056,979,2364,1189,1175,2498,1180,1318,3341,1562,1779,3928,1826,2102,3759,1862,1897,2904,1454,1450,1778,921,857,1134,520,614,1104,431,673,47.1,45.4,48.8,06093,2018-07-01
6,93,California,Siskiyou County,2018-07-01,43624,21708,21916,2308,1211,1097,4604,2345,2259,1948,991,957,2937,1576,1361,35720,17641,18079,34764,17161,17603,13337,6911,6426,8969,4605,4364,11804,5636,6168,11054,5344,5710,2308,1211,1097,2512,1227,1285,2609,1379,1230,2364,1236,1128,2004,1070,934,2274,1197,1077,2281,1176,1105,2389,1192,1197,2025,1040,985,2328,1184,1144,2359,1108,1251,3230,1514,1716,3887,1830,2057,3814,1874,1940,3056,1503,1553,1948,1018,930,1127,523,604,1109,426,683,47.5,45.6,49.1,06093,2019-07-01
6,93,California,Siskiyou County,2019-07-01,43663,21740,21923,2215,1151,1064,4616,2333,2283,1956,1012,944,2959,1608,1351,35811,17736,18075,34876,17244,17632,13440,6992,6448,9026,4631,4395,11462,5489,5973,11429,5516,5913,2215,1151,1064,2463,1180,1283,2654,1412,1242,2370,1255,1115,2044,1106,938,2218,1178,1040,2301,1187,1114,2466,1221,1245,2041,1045,996,2265,1152,1113,2275,1065,1210,3130,1488,1642,3792,1784,2008,3875,1846,2029,3167,1593,1574,2127,1087,1040,1134,529,605,1126,461,665,47.6,45.6,49.3,06093,2020-04-01
6,93,California,Siskiyou County,2020-04-01,43381,21582,21799,2184,1142,1042,4571,2324,2247,2006,1043,963,2858,1555,1303,35605,17586,18019,34620,17073,17547,13303,6891,6412,8958,4566,4392,11213,5350,5863,11591,5602,5989,2184,1142,1042,2455,1204,1251,2635,1393,1242,2341,1237,1104,2004,1088,916,2130,1096,1034,2248,1167,1081,2461,1223,1238,2119,1080,1039,2164,1110,1054,2336,1111,1225,2987,1418,1569,3726,1711,2015,3846,1835,2011,3250,1648,1602,2207,1104,1103,1153,552,601,1135,463,672,47.8,45.7,49.6,06093,2020-07-01
6,93,California,Siskiyou County,2020-07-01,43245,21509,21736,2168,1135,1033,4546,2317,2229,2023,1052,971,2823,1536,1287,35510,17525,17985,34508,17005,17503,13262,6859,6403,8943,4549,4394,11131,5305,5826,11611,5615,5996,2168,1135,1033,2447,1210,1237,2626,1385,1241,2328,1228,1100,1991,1082,909,2103,1069,1034,2236,1164,1072,2458,1225,1233,2146,1091,1055,2136,1101,1035,2358,1126,1232,2941,1396,1545,3696,1682,2014,3829,1830,1999,3271,1662,1609,2225,1105,1120,1158,558,600,1128,460,668,47.8,45.7,49.7,06093,2021-07-01
6,93,California,Siskiyou County,2021-07-01,44026,21966,22060,2089,1110,979,4587,2333,2254,2175,1150,1025,2944,1579,1365,36233,17924,18309,35175,17373,17802,13740,7087,6653,9200,4675,4525,11114,5380,5734,11917,5739,6178,2089,1110,979,2446,1246,1200,2720,1404,1316,2454,1307,1147,2086,1105,981,2078,1070,1008,2327,1193,1134,2515,1255,1260,2280,1157,1123,2136,1119,1017,2519,1221,1298,2806,1346,1460,3653,1694,1959,3848,1842,2006,3503,1765,1738,2218,1101,1117,1213,590,623,1135,441,694,47.4,45.6,49.4,06093,2022-07-01
6,93,California,Siskiyou County,2022-07-01,43660,21767,21893,1974,1047,927,4520,2285,2235,2192,1176,1016,2921,1571,1350,36029,17814,18215,34974,17259,17715,13751,7149,6602,9193,4709,4484,10723,5192,5531,12137,5787,6350,1974,1047,927,2446,1260,1186,2629,1332,1297,2509,1366,1143,2049,1074,975,2001,1074,927,2312,1169,1143,2475,1253,1222,2405,1213,1192,2086,1082,1004,2516,1231,1285,2651,1256,1395,3470,1623,1847,3787,1787,2000,3463,1737,1726,2447,1196,1251,1300,623,677,1140,444,696,47.4,45.5,49.6,06093,2024-01-01
6,95,California,Solano County,2016-01-01,438834,218186,220648,27019,13830,13189,49680,25494,24186,22366,11322,11044,39861,21290,18571,351001,173237,177764,339769,167540,172229,174557,90010,84547,117889,60198,57691,117658,57418,60240,64361,28634,35727,27019,13830,13189,27627,14093,13534,27612,14201,13411,26894,13870,13024,29774,15942,13832,33067,17140,15927,31340,16048,15292,28029,14208,13821,25453,12802,12651,27860,13977,13883,30500,15046,15454,31341,15171,16170,27957,13224,14733,23622,11241,12381,15633,7136,8497,10302,4544,5758,7215,3035,4180,7589,2678,4911,37.8,36.3,39.3,06095,2017-07-01
6,95,California,Solano County,2017-07-01,443554,220835,222719,27147,13910,13237,49688,25469,24219,22304,11261,11043,39158,20897,18261,355620,175831,179789,344415,170195,174220,176292,91202,85090,120413,61905,58508,117573,57395,60178,67271,29998,37273,27147,13910,13237,27631,14057,13574,27640,14273,13367,26719,13710,13009,29160,15587,13573,33784,17661,16123,31679,16290,15389,29272,14936,14336,25678,13018,12660,27695,13878,13817,29770,14757,15013,31280,15180,16100,28828,13580,15248,23754,11285,12469,17477,8057,9420,10869,4769,6100,7432,3110,4322,7739,2777,4962,38.0,36.6,39.5,06095,2018-07-01
6,95,California,Solano County,2018-07-01,445931,221953,223978,27056,13935,13121,49711,25516,24195,22073,11217,10856,38579,20537,18042,358142,176884,181258,347091,171285,175806,177309,91711,85598,122138,62749,59389,116177,56806,59371,70197,31193,39004,27056,13935,13121,27514,13996,13518,27678,14312,13366,26527,13718,12809,28644,15244,13400,33854,17731,16123,31941,16373,15568,30108,15428,14680,26235,13217,13018,27199,13708,13491,28805,14255,14550,31145,15226,15919,29028,13617,15411,24377,11486,12891,18641,8545,10096,11578,5064,6514,7622,3173,4449,7979,2925,5054,38.2,36.8,39.8,06095,2019-07-01
6,95,California,Solano County,2019-07-01,447434,222702,224732,26808,13738,13070,49717,25514,24203,21910,11182,10728,37957,20249,17708,360061,177866,182195,348999,172268,176731,177941,92137,85804,123504,63537,59967,114709,56243,58466,72829,32239,40590,26808,13738,13070,27508,14070,13438,27639,14275,13364,26337,13590,12747,28100,15010,13090,33305,17449,15856,32517,16683,15834,30986,15971,15015,26696,13434,13262,26897,13631,13266,27796,13812,13984,30819,14968,15851,29197,13832,15365,24729,11475,13254,19810,9100,10710,12258,5400,6858,7796,3235,4561,8236,3029,5207,38.4,37.0,40.0,06095,2020-04-01
6,95,California,Solano County,2020-04-01,447406,222733,224673,26415,13527,12888,49638,25483,24155,21862,11162,10700,37663,20082,17581,360473,178112,182361,349491,172561,176930,177921,92243,85678,123853,63796,60057,113242,55592,57650,74733,33091,41642,26415,13527,12888,27673,14145,13528,27422,14135,13287,26261,13606,12655,27807,14841,12966,32443,16958,15485,32870,16935,15935,31112,16019,15093,27428,13884,13544,26232,13296,12936,27526,13760,13766,30245,14689,15556,29239,13847,15392,25102,11621,13481,20517,9443,11074,12748,5574,7174,7998,3364,4634,8368,3089,5279,38.6,37.2,40.2,06095,2020-07-01
6,95,California,Solano County,2020-07-01,446935,222532,224403,26267,13447,12820,49531,25434,24097,21847,11153,10694,37485,19987,17498,360236,178028,182208,349290,172498,176792,177758,92213,85545,123904,63862,60042,112728,55371,57357,75173,33278,41895,26267,13447,12820,27685,14149,13536,27324,14074,13250,26192,13591,12601,27662,14760,12902,32101,16771,15330,32977,17013,15964,31168,16050,15118,27658,14028,13630,26014,13191,12823,27465,13754,13711,30033,14593,15440,29216,13833,15383,25213,11664,13549,20693,9524,11169,12871,5609,7262,8046,3397,4649,8350,3084,5266,38.7,37.3,40.2,06095,2021-07-01
