SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,DATE,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
050,06,059,California,Orange County,2,7/1/2020,3185516,1584469,1601047,176553,90599,85954,343753,176305,167448,164689,84257,80432,299223,150898,148325,2583483,1275650,1307833,2500521,1233308,1267213,1289309,656383,632926,866139,442177,423962,847231,422364,424867,487928,217869,270059,176553,90599,85954,184749,94720,90029,199746,102534,97212,213987,108287,105700,209183,105919,103264,230158,118588,111570,222178,114475,107703,213111,108940,104171,200692,100174,100518,212765,105446,107319,221606,110959,110647,218242,109436,108806,194618,96523,98095,154506,73425,81081,124190,57084,67106,87452,39031,48421,58980,25473,33507,62800,22856,39944,38.7,37.6,39.8
050,06,059,California,Orange County,3,7/1/2021,3161005,1571273,1589732,168626,86549,82077,336348,172230,164118,163611,83986,79625,287370,145246,142124,2574582,1270474,1304108,2492420,1228508,1263912,1274104,649008,625096,863993,440915,423078,839987,418244,421743,501070,224103,276967,168626,86549,82077,182281,93191,89090,194937,100178,94759,203047,103370,99677,207064,104723,102341,224747,115219,109528,225533,116103,109430,212252,108661,103591,201461,100932,100529,204737,100934,103803,222319,111168,111151,215679,108143,107536,197252,97999,99253,159145,75942,83203,128759,59121,69638,89826,39984,49842,60444,26003,34441,62896,23053,39843,39.1,38.1,40.2
050,06,059,California,Orange County,4,7/1/2022,3151184,1564652,1586532,162316,83311,79005,329463,168654,160809,162738,83672,79066,291034,146314,144720,2578204,1270823,1307381,2496667,1229015,1267652,1272049,647341,624708,858741,438135,420606,830557,413100,417457,516335,231466,284869,162316,83311,79005,180370,92351,88019,189557,97083,92474,205659,104460,101199,207649,104746,102903,219228,112330,106898,226961,116735,110226,209790,107390,102400,202762,101680,101082,199302,98407,100895,220362,109819,110543,212046,105964,106082,198847,98910,99937,163443,78460,84983,128607,59021,69586,97022,43209,53813,63025,27066,35959,64238,23710,40528,39.4,38.3,40.5
050,06,061,California,Placer County,1,4/1/2020,404740,199228,205512,20618,10603,10015,46569,23633,22936,22061,11361,10700,30359,15755,14604,326588,159382,167206,315492,153631,161861,144441,73523,70918,97470,49202,48268,107082,52811,54271,80581,35863,44718,20618,10603,10015,24689,12569,12120,27329,13859,13470,26088,13569,12519,20883,10752,10131,20550,10504,10046,22696,11446,11250,27353,13619,13734,26871,13633,13238,26474,13259,13215,26457,13186,13271,27742,13713,14029,26409,12653,13756,24109,11216,12893,21543,9934,11609,15055,6717,8338,9798,4242,5556,10076,3754,6322,42.2,41,43.5
050,06,061,California,Placer County,2,7/1/2020,405889,199808,206081,20569,10578,9991,46568,23647,22921,22177,11411,10766,30427,15794,14633,327717,159942,167775,316575,154172,162403,144904,73761,71143,97818,49380,48438,107124,52846,54278,81206,36152,45054,20569,10578,9991,24705,12573,12132,27381,13898,13483,26016,13528,12488,21070,10853,10217,20542,10497,10045,22786,11500,11286,27344,13608,13736,27146,13775,13371,26338,13187,13151,26598,13258,13340,27647,13670,13977,26541,12731,13810,24204,11266,12938,21743,10025,11718,15199,6772,8427,9893,4288,5605,10167,3801,6366,42.2,41,43.6
050,06,061,California,Placer County,3,7/1/2021,412789,203230,209559,20484,10639,9845,46650,23775,22875,22504,11546,10958,30970,16035,14935,334342,163025,171317,323151,157270,165881,148808,75632,73176,101011,50956,50055,107804,53275,54529,83366,37004,46362,20484,10639,9845,24923,12717,12206,27404,13963,13441,25909,13445,12464,21888,11231,10657,21094,10784,10310,23681,11936,11745,27734,13747,13987,28502,14489,14013,26029,13076,12953,27373,13663,13710,27152,13389,13763,27250,13147,14103,24489,11350,13139,22691,10443,12248,15720,6986,8734,10239,4448,5791,10227,3777,6450,42.3,41,43.6
050,06,061,California,Placer County,4,7/1/2022,417772,205654,212118,20621,10727,9894,46919,24079,22840,22639,11572,11067,30911,16091,14820,338833,165042,173791,327593,159276,168317,150584,76377,74207,102706,51595,51111,107681,53330,54351,86295,38260,48035,20621,10727,9894,25270,12970,12300,27321,13990,13331,25842,13427,12415,22036,11355,10681,21058,10717,10341,24067,12018,12049,27920,13842,14078,29661,15018,14643,26317,13266,13051,27536,13751,13785,26389,13041,13348,27439,13272,14167,24974,11522,13452,22387,10253,12134,17560,7860,9700,10902,4745,6157,10472,3880,6592,42.4,41.2,43.7
050,06,063,California,Plumas County,1,4/1/2020,19796,9957,9839,938,474,464,1751,921,830,822,406,416,1029,541,488,16706,8362,8344,16285,8156,8129,5617,2808,2809,3959,1964,1995,5419,2654,2765,5878,2997,2881,938,474,464,915,469,446,1029,555,474,950,472,478,708,372,336,876,432,444,1029,512,517,1055,518,537,999,502,497,909,481,428,1059,526,533,1524,743,781,1927,904,1023,2054,1058,996,1655,851,804,1077,573,504,606,312,294,486,203,283,52.5,52,53.1
050,06,063,California,Plumas County,2,7/1/2020,19749,9925,9824,918,461,457,1754,924,830,823,407,416,1024,537,487,16676,8338,8338,16254,8133,8121,5608,2799,2809,3957,1959,1998,5363,2626,2737,5910,3011,2899,918,461,457,920,467,453,1030,561,469,945,471,474,706,369,337,865,425,440,1026,512,514,1054,518,536,1012,504,508,902,473,429,1045,520,525,1506,732,774,1910,901,1009,2067,1060,1007,1672,861,811,1084,576,508,601,308,293,486,206,280,52.6,52.1,53.1
050,06,063,California,Plumas County,3,7/1/2021,19940,10002,9938,843,416,427,1777,914,863,839,430,409,1053,552,501,16908,8445,8463,16481,8242,8239,5764,2882,2882,4083,2014,2069,5268,2594,2674,6077,3082,2995,843,416,427,972,475,497,1016,553,463,936,473,463,745,395,350,874,418,456,1059,539,520,1079,536,543,1071,521,550,896,464,432,1008,510,498,1452,697,755,1912,923,989,2066,1038,1028,1757,915,842,1118,600,518,625,305,320,511,224,287,52.5,52.1,52.9
050,06,063,California,Plumas County,4,7/1/2022,19351,9715,9636,756,367,389,1682,867,815,832,440,392,1008,524,484,16494,8253,8241,16081,8041,8040,5519,2775,2744,3900,1930,1970,4985,2444,2541,6188,3143,3045,756,367,389,955,473,482,948,513,435,918,488,430,701,357,344,781,385,396,1020,520,500,1065,531,534,1034,494,540,896,456,440,958,494,464,1339,621,718,1792,873,919,2035,1011,1024,1748,914,834,1212,644,568,657,330,327,536,244,292,53.2,52.8,53.6
050,06,065,California,Riverside County,1,4/1/2020,2418177,1216350,1201827,146059,74932,71127,307577,157453,150124,143375,73246,70129,236571,120878,115693,1892761,947217,945544,1821166,910719,910447,994370,509361,485009,650495,333673,316822,576759,292088,284671,357341,164080,193261,146059,74932,71127,163192,83355,79837,180456,92534,87922,179927,91698,88229,163948,83990,79958,167840,86877,80963,164706,84888,79818,164962,84595,80367,152987,77313,75674,148302,74884,73418,147334,75528,71806,147363,74579,72784,133760,67097,66663,111258,53445,57813,93455,44086,49369,66002,30109,35893,44121,19731,24390,42505,16709,25796,36.3,35.6,37.1
050,06,065,California,Riverside County,2,7/1/2020,2422847,1218388,1204459,145323,74600,70723,306628,156998,149630,144004,73553,70451,236682,120826,115856,1898601,949810,948791,1826892,913237,913655,996557,510284,486273,652286,334504,317782,577821,292447,285374,360103,165460,194643,145323,74600,70723,162891,83176,79715,180152,92421,87731,179189,91328,87861,165082,84452,80630,167546,86630,80916,165628,85304,80324,165162,84755,80407,153950,77815,76135,148119,74666,73453,147650,75623,72027,147452,74631,72821,134600,67527,67073,112325,54037,58288,94273,44468,49805,66424,30289,36135,44335,19809,24526,42746,16857,25889,36.4,35.7,37.2
050,06,065,California,Riverside County,3,7/1/2021,2453178,1233546,1219632,144136,73897,70239,305967,156725,149242,146803,75049,71754,235812,120458,115354,1928705,964956,963749,1856272,927875,928397,1013975,519778,494197,668942,343467,325475,582954,294589,288365,368564,169361,199203,144136,73897,70239,164128,83714,80414,179421,92207,87214,175385,89642,85743,169648,86669,82979,168693,87006,81687,171763,88307,83456,168740,87049,81691,159746,81105,78641,147865,74251,73614,150023,76417,73606,147262,74736,72526,137804,69185,68619,115437,55772,59665,97344,45710,51634,68026,30960,37066,45027,19916,25111,42730,17003,25727,36.6,35.9,37.4
050,06,065,California,Riverside County,4,7/1/2022,2473902,1243923,1229979,142324,72887,69437,302519,154730,147789,148710,76123,72587,240373,122575,117798,1953572,977572,976000,1880349,940183,940166,1027581,526799,500782,676268,347570,328698,584755,295577,289178,378953,174461,204492,142324,72887,69437,163928,83515,80413,176361,90684,85677,179763,91851,87912,171550,87378,84172,166769,86134,80635,175122,89674,85448,169790,87860,81930,164587,83902,80685,148850,74968,73882,150862,76574,74288,145711,74047,71664,139332,69988,69344,119048,57825,61223,96717,45284,51433,73643,33745,39898,46353,20341,26012,43192,17266,25926,36.8,36.1,37.5
050,06,067,California,Sacramento County,1,4/1/2020,1585046,782981,802065,96993,49873,47120,187349,96052,91297,83803,42607,41196,137309,70225,67084,1258310,615328,642982,1216901,594449,622452,663782,336221,327561,464088,234429,229659,386218,189855,196363,229286,99940,129346,96993,49873,47120,101592,51897,49695,107175,55195,51980,101998,52006,49992,97696,49786,47910,120624,60762,59862,125030,63357,61673,116562,59127,57435,101872,51183,50689,97781,48659,49122,96656,48290,48366,99785,48877,50908,91996,44029,47967,76825,35448,41377,60575,27495,33080,38209,16557,21652,25408,10403,15005,28269,10037,18232,36.8,35.7,37.8
050,06,067,California,Sacramento County,2,7/1/2020,1586465,783474,802991,96475,49594,46881,186773,95742,91031,84150,42853,41297,137161,70019,67142,1260617,616279,644338,1219067,595285,623782,664730,336576,328154,464938,234794,230144,385994,189754,196240,230974,100718,130256,96475,49594,46881,101396,51792,49604,106896,55040,51856,101704,51871,49833,98088,49911,48177,119841,60401,59440,125561,63579,61982,116948,59247,57701,102588,51567,51021,97495,48501,48994,96820,48344,48476,99371,48701,50670,92308,44208,48100,77284,35670,41614,61266,27802,33464,38586,16739,21847,25546,10462,15084,28292,10045,18247,36.8,35.8,37.9
050,06,067,California,Sacramento County,3,7/1/2021,1588106,783658,804448,94278,48405,45873,184596,94516,90080,84999,43473,41526,135359,68700,66659,1266079,618524,647555,1224233,597264,626969,667927,337957,329970,469297,237011,232286,382780,188149,194631,236797,103404,133393,94278,48405,45873,100810,51428,49382,105514,54315,51199,99563,50787,48776,99067,50159,48908,116740,58935,57805,127967,64618,63349,118876,60261,58615,105714,53197,52517,95777,47709,48068,97251,48434,48817,96787,47420,49367,92965,44586,48379,78659,36365,42294,64100,29038,35062,39920,17367,22553,26045,10639,15406,28073,9995,18078,37.1,36.1,38.1
050,06,067,California,Sacramento County,4,7/1/2022,1584169,781715,802454,92695,47549,45146,181023,92623,88400,85436,43972,41464,135309,68738,66571,1267201,619175,648026,1225015,597571,627444,666772,337717,329055,467724,236226,231498,378252,186098,192154,243730,106509,137221,92695,47549,45146,99682,50987,48695,103038,52855,50183,100329,51510,48819,98719,49981,48738,112701,56958,55743,127754,64341,63413,119066,60420,58646,108203,54507,53696,95123,47446,47677,96707,48143,48564,93945,45992,47953,92477,44517,47960,79784,36910,42874,64338,29052,35286,44303,19450,24853,26920,10975,15945,28385,10122,18263,37.4,36.4,38.4
050,06,069,California,San Benito County,1,4/1/2020,64207,32478,31729,4113,2059,2054,8374,4241,4133,3892,1961,1931,5994,3111,2883,49725,25215,24510,47828,24217,23611,26472,13763,12709,17620,9197,8423,15793,7996,7797,8421,3913,4508,4113,2059,2054,4424,2265,2159,4984,2482,2502,4657,2407,2250,4195,2159,2036,4205,2174,2031,4438,2281,2157,4683,2515,2168,4294,2227,2067,3932,2041,1891,4100,2057,2043,4136,2071,2065,3625,1827,1798,2974,1460,1514,2177,1085,1092,1425,641,784,919,385,534,926,342,584,36.1,35.8,36.5
050,06,069,California,San Benito County,2,7/1/2020,64521,32659,31862,4106,2049,2057,8388,4260,4128,3921,1973,1948,5994,3113,2881,50009,25366,24643,48106,24377,23729,26628,13849,12779,17748,9271,8477,15856,8040,7816,8508,3953,4555,4106,2049,2057,4454,2292,2162,4969,2476,2493,4659,2406,2253,4221,2172,2049,4230,2184,2046,4468,2298,2170,4717,2533,2184,4333,2256,2077,3948,2052,1896,4103,2058,2045,4159,2086,2073,3646,1844,1802,3000,1474,1526,2214,1101,1113,1442,652,790,930,388,542,922,338,584,36.2,35.9,36.6
050,06,069,California,San Benito County,3,7/1/2021,66675,33731,32944,4200,2066,2134,8588,4376,4212,4097,2009,2088,6205,3258,2947,51758,26236,25522,49790,25280,24510,27863,14464,13399,18628,9716,8912,16135,8218,7917,8822,4088,4734,4200,2066,2134,4623,2384,2239,5032,2511,2521,4793,2442,2351,4442,2306,2136,4306,2208,2098,4757,2479,2278,4975,2629,2346,4590,2400,2190,4048,2137,1911,4140,2086,2054,4174,2100,2074,3773,1895,1878,3065,1512,1553,2387,1174,1213,1493,693,800,960,387,573,917,322,595,36.2,36,36.5
050,06,069,California,San Benito County,4,7/1/2022,67579,34215,33364,4181,2118,2063,8521,4345,4176,4194,2053,2141,6256,3263,2993,52732,26713,26019,50683,25699,24984,28392,14732,13660,19022,9941,9081,16285,8305,7980,9120,4190,4930,4181,2118,2063,4664,2376,2288,4937,2494,2443,4826,2422,2404,4544,2369,2175,4252,2173,2079,4903,2559,2344,5058,2667,2391,4809,2542,2267,4166,2185,1981,4123,2086,2037,4142,2083,2059,3854,1951,1903,3092,1513,1579,2439,1183,1256,1647,782,865,1000,393,607,942,319,623,36.5,36.1,36.9
050,06,071,California,San Bernardino County,1,4/1/2020,2181662,1096706,1084956,146463,74998,71465,289933,148254,141679,131028,67433,63595,226757,119615,107142,1679329,839475,839854,1614238,806021,808217,944816,487643,457173,620340,317740,302600,507970,251898,256072,259171,116768,142403,146463,74998,71465,155796,79375,76421,167446,86024,81422,162559,84455,78104,161917,85448,76469,169683,87471,82212,162449,83367,79082,150668,77433,73235,137540,69469,68071,132160,65944,66216,129467,65174,64293,129815,63998,65817,116528,56782,59746,91929,43647,48282,68740,32102,36638,44116,19928,24188,27737,11641,16096,26649,9450,17199,33.9,33,34.8
050,06,071,California,San Bernardino County,2,7/1/2020,2183239,1097120,1086119,145509,74472,71037,289306,147954,141352,131545,67682,63863,226321,119319,107002,1682060,840504,841556,1616879,807012,809867,945717,487890,457827,621371,318136,303235,508021,251901,256120,261166,117656,143510,145509,74472,71037,155685,79323,76362,167141,85878,81263,161968,84134,77834,162378,85620,76758,168994,87073,81921,163242,83692,79550,150988,77550,73438,138147,69821,68326,131863,65798,66065,129699,65244,64455,129422,63800,65622,117037,57059,59978,92603,43976,48627,69524,32424,37100,44449,20061,24388,27893,11712,16181,26697,9483,17214,33.9,33,34.9
050,06,071,California,San Bernardino County,3,7/1/2021,2192882,1101413,1091469,141513,72456,69057,287357,146801,140556,133846,68862,64984,225599,119239,106360,1695889,847125,848764,1630166,813294,816872,955534,493059,462475,630474,322645,307829,507167,251467,255700,266926,119943,146983,141513,72456,69057,155669,79277,76392,166073,85211,80862,160506,83522,76984,164554,86892,77662,167335,86219,81116,168442,86173,82269,153588,78801,74787,141109,71452,69657,131132,65520,65612,130844,65668,65176,127012,62635,64377,118179,57644,60535,94674,44798,49876,72275,33491,38784,45516,20519,24997,28094,11752,16342,26367,9383,16984,34.1,33.2,35.1
050,06,071,California,San Bernardino County,4,7/1/2022,2193656,1101641,1092015,138264,70824,67440,283937,144933,139004,135541,69791,65750,224113,118595,105518,1702615,850449,852166,1635914,816093,819821,958583,494963,463620,633416,324341,309075,504866,250399,254467,273519,122758,150761,138264,70824,67440,155378,79276,76102,163046,83421,79625,160855,83899,76956,164312,86723,77589,163722,84062,79660,170947,87702,83245,155323,79745,75578,143424,72832,70592,131690,65886,65804,130367,65248,65119,124518,61466,63052,118291,57799,60492,96758,45810,50948,72152,33176,38976,49033,22099,26934,28927,12124,16803,26649,9549,17100,34.4,33.5,35.3
050,06,073,California,San Diego County,1,4/1/2020,3298635,1674851,1623784,192194,98261,93933,354670,182047,172623,155054,79452,75602,338316,185649,152667,2673923,1354593,1319330,2596717,1315091,1281626,1441948,761962,679986,987701,516956,470745,791743,397596,394147,478957,214890,264067,192194,98261,93933,197097,101336,95761,196696,100806,95890,212623,110685,101938,241624,134321,107303,265193,140646,124547,267184,139575,127609,243443,127658,115785,211881,109077,102804,202124,102837,99287,198903,100483,98420,203221,101929,101292,187495,92347,95148,156237,74591,81646,125003,58404,66599,81254,36635,44619,54207,22909,31298,62256,22351,39905,36.5,35.4,37.8
050,06,073,California,San Diego County,2,7/1/2020,3296045,1672662,1623383,190876,97617,93259,353617,181544,172073,155340,79577,75763,336189,183828,152361,2673500,1353468,1320032,2596212,1313924,1282288,1439745,760026,679719,987492,516767,470725,790453,396980,393473,482078,216349,265729,190876,97617,93259,196619,101101,95518,196274,100589,95685,211569,110032,101537,240684,133227,107457,263210,139527,123683,267549,139710,127839,243827,127876,115951,212906,109654,103252,201260,102354,98906,199060,100581,98479,202268,101441,100827,187865,92604,95261,157160,75026,82134,126142,58934,67208,82044,36977,45067,54441,23024,31417,62291,22388,39903,36.6,35.5,37.8
050,06,073,California,San Diego County,3,7/1/2021,3274954,1661883,1613071,184587,94730,89857,348667,179012,169655,155622,79679,75943,321939,176553,145386,2663111,1347910,1315201,2586078,1308462,1277616,1426049,753164,672885,988149,517177,470972,782132,393047,389085,493858,221685,272173,184587,94730,89857,194210,99662,94548,194118,99595,94523,200501,104884,95617,237399,131103,106296,255929,135379,120550,269543,140697,128846,245528,128852,116676,217149,112249,104900,196936,100170,96766,199549,100911,98638,197207,98781,98426,188440,93185,95255,160389,76585,83804,131338,61197,70141,85322,38456,46866,55403,23432,31971,61406,22015,39391,37,35.9,38.2
050,06,073,California,San Diego County,4,7/1/2022,3276208,1660496,1615712,180984,92847,88137,342935,176257,166678,155707,79780,75927,328756,178735,150021,2673765,1351227,1322538,2596582,1311612,1284970,1432951,754795,678156,987659,516345,471314,773135,388561,384574,507032,227971,279061,180984,92847,88137,191247,98115,93132,190859,98207,92652,206819,107536,99283,238473,130914,107559,251713,132540,119173,268896,140213,128683,246238,129259,116979,220812,114333,106479,195572,99480,96092,198013,100067,97946,191726,96068,95658,187824,92946,94878,162789,77836,84953,131070,60951,70119,93964,42508,51456,57544,24531,33013,61665,22145,39520,37.2,36.1,38.3
050,06,075,California,San Francisco County,1,4/1/2020,873959,450720,423239,37745,19284,18461,56456,28994,27462,23376,11816,11560,57917,28361,29556,768022,396531,371491,756382,390626,365756,416168,217907,198261,340706,180668,160038,216335,117181,99154,141424,64416,77008,37745,19284,18461,32184,16473,15711,30103,15459,14644,31152,15295,15857,44310,21944,22366,93802,48509,45293,104895,55802,49093,80989,43732,37257,61020,32625,28395,58074,31655,26419,56299,31138,25161,53257,29061,24196,48705,25327,23378,43848,21707,22141,36056,17247,18809,22524,10234,12290,17162,7226,9936,21834,8002,13832,38.7,38.6,38.9
050,06,075,California,San Francisco County,2,7/1/2020,870393,448704,421689,37416,19101,18315,56321,28913,27408,23445,11852,11593,57751,28267,29484,764901,394756,370145,753211,388838,364373,413283,216371,196912,337947,179218,158729,215460,116659,98801,142053,64694,77359,37416,19101,18315,32105,16424,15681,30076,15455,14621,31090,15238,15852,44246,21915,22331,92077,47667,44410,103961,55283,48678,80924,43662,37262,60985,32606,28379,57507,31276,26231,56266,31080,25186,53113,29015,24098,48574,25288,23286,43800,21690,22110,36486,17447,19039,22700,10312,12388,17162,7224,9938,21905,8021,13884,38.8,38.7,39
050,06,075,California,San Francisco County,3,7/1/2021,811253,417449,393804,34332,17464,16868,55086,28301,26785,23427,11859,11568,46585,23026,23559,710078,365720,344358,698408,359825,338583,362222,189928,172294,298167,158099,140068,208990,112754,96236,144666,65946,78720,34332,17464,16868,31218,15980,15238,29825,15377,14448,27634,13923,13711,36421,17906,18515,74807,38603,36204,90351,48054,42297,74519,40207,34312,58490,31235,27255,53988,28964,25024,55386,30422,24964,52090,28467,23623,47526,24901,22625,43612,21629,21983,38157,18226,19931,23536,10733,12803,17192,7250,9942,22169,8108,14061,40.5,40.2,40.9
050,06,075,California,San Francisco County,4,7/1/2022,808437,415434,393003,33315,16793,16522,53824,27624,26200,23561,12014,11547,52011,25541,26470,709362,364845,344517,697737,359003,338734,362565,190143,172422,292983,155723,137260,205297,110372,94925,147446,67367,80079,33315,16793,16522,30357,15494,14863,29457,15265,14192,29691,14722,14969,39891,19698,20193,74140,38281,35859,87905,46841,41064,72821,39333,33488,58117,31268,26849,52520,27937,24583,54696,29829,24867,51169,28053,23116,46912,24553,22359,43444,21698,21746,38156,18166,19990,25910,11921,13989,17326,7327,9999,22610,8255,14355,40.5,40.2,40.9
050,06,077,California,San Joaquin County,1,4/1/2020,779227,391794,387433,52158,26690,25468,107433,55306,52127,48646,24988,23658,75968,39392,36576,594940,297057,297883,570990,284810,286180,324771,166954,157817,212650,109065,103585,181213,91495,89718,101159,44858,56301,52158,26690,25468,57661,29695,27966,62265,32102,30163,59393,30575,28818,52728,27314,25414,54580,28131,26449,53517,27497,26020,54139,27808,26331,50414,25629,24785,47474,24141,23333,46397,23755,22642,46007,23104,22903,41335,20495,20840,33713,15937,17776,26588,12271,14317,17612,7843,9769,11226,4724,6502,12020,4083,7937,34.7,33.9,35.7
050,06,077,California,San Joaquin County,2,7/1/2020,780558,392282,388276,52012,26585,25427,107164,55165,51999,48872,25106,23766,75974,39372,36602,596527,297692,298835,572510,285426,287084,325493,167223,158270,213218,109268,103950,181377,91563,89814,101941,45223,56718,52012,26585,25427,57494,29627,27867,62241,32061,30180,59215,30477,28738,53060,27478,25582,54400,27992,26408,53833,27647,26186,54204,27817,26387,50781,25812,24969,47382,24085,23297,46542,23799,22743,45931,23112,22819,41522,20567,20955,33965,16089,17876,26838,12378,14460,17749,7900,9849,11341,4766,6575,12048,4090,7958,34.8,33.9,35.7
050,06,077,California,San Joaquin County,3,7/1/2021,788140,395401,392739,51470,26275,25195,106709,54980,51729,49736,25626,24110,76833,39675,37158,604601,300979,303622,580225,288520,291705,331002,169607,161395,217276,110954,106322,182015,91723,90292,104101,46168,57933,51470,26275,25195,57403,29643,27760,62149,31985,30164,58936,30391,28545,54790,28262,26528,53931,27611,26320,55652,28328,27324,55156,28242,26914,52537,26773,25764,47214,23967,23247,47199,24003,23196,45555,23033,22522,42047,20720,21327,34641,16484,18157,27675,12702,14973,18257,8135,10122,11614,4803,6811,11914,4044,7870,35,34.1,35.8
050,06,077,California,San Joaquin County,4,7/1/2022,793229,397830,395399,51105,26085,25020,105632,54332,51300,50461,26104,24357,76836,39694,37142,610789,304176,306613,586031,291309,294722,334466,171568,162898,219977,112319,107658,182347,91741,90606,106871,47555,59316,51105,26085,25020,57323,29496,27827,61117,31385,29732,59264,30746,28518,55225,28503,26722,52866,27117,25749,56685,28633,28052,55810,28511,27299,54616,28058,26558,47544,24126,23418,47588,24091,23497,44867,22803,22064,42348,20721,21627,35370,16970,18400,27585,12633,14952,19793,8849,10944,12142,5021,7121,11981,4082,7899,35.3,34.5,36.1
050,06,079,California,San Luis Obispo County,1,4/1/2020,282443,143211,139232,12353,6243,6110,25309,13018,12291,11616,5961,5655,43969,23583,20386,238922,121006,117916,233165,117989,115176,116146,61812,54334,63491,33765,29726,66714,33272,33442,58991,27369,31622,12353,6243,6110,13642,7018,6624,14597,7497,7100,22897,11740,11157,29758,16307,13451,15774,8424,7350,15468,8248,7220,16839,8860,7979,15410,8233,7177,14303,7582,6721,15175,7842,7333,17694,8684,9010,19542,9164,10378,19332,9245,10087,16001,7780,8221,10398,4943,5455,6261,2778,3483,6999,2623,4376,40,38.5,41.7
050,06,079,California,San Luis Obispo County,2,7/1/2020,281879,142737,139142,12323,6217,6106,25216,12947,12269,11676,5980,5696,43576,23362,20214,238461,120605,117856,232664,117593,115071,115682,61463,54219,63378,33631,29747,66303,33047,33256,59407,27553,31854,12323,6217,6106,13596,6977,6619,14568,7480,7088,22600,11582,11018,29704,16250,13454,15687,8348,7339,15414,8213,7201,16744,8789,7955,15533,8281,7252,14211,7514,6697,15130,7815,7315,17504,8590,8914,19458,9128,10330,19380,9243,10137,16212,7878,8334,10475,4973,5502,6316,2812,3504,7024,2647,4377,40.1,38.6,41.8
050,06,079,California,San Luis Obispo County,3,7/1/2021,279298,141009,138289,12112,6103,6009,24833,12730,12103,11758,6012,5746,40818,21876,18942,236440,119123,117317,230595,116164,114431,113366,59962,53404,63750,33607,30143,64982,32437,32545,61045,28244,32801,12112,6103,6009,13424,6835,6589,14369,7428,6941,20254,10380,9874,29362,15975,13387,15505,8140,7365,15673,8332,7341,16538,8619,7919,16034,8516,7518,13896,7321,6575,15091,7835,7256,16751,8222,8529,19244,9059,10185,19471,9162,10309,17231,8368,8863,10847,5141,5706,6538,2965,3573,6958,2608,4350,40.7,39.3,42.4
050,06,079,California,San Luis Obispo County,4,7/1/2022,282013,142483,139530,12011,6016,5995,24254,12432,11822,11676,5945,5731,43781,23526,20255,239927,121056,118871,234072,118090,115982,116171,61544,54627,63604,33537,30067,63686,31922,31764,63001,29105,33896,12011,6016,5995,13106,6651,6455,14038,7245,6793,22372,11548,10824,30195,16459,13736,15161,7944,7217,15779,8375,7404,16192,8427,7765,16472,8791,7681,14007,7401,6606,14894,7763,7131,15919,7827,8092,18866,8931,9935,19576,9114,10462,17349,8392,8957,12136,5775,6361,6920,3175,3745,7020,2649,4371,40.6,39.2,42.2
050,06,081,California,San Mateo County,1,4/1/2020,764432,382169,382263,41048,21129,19919,76741,39463,37278,35456,18111,17345,56970,29695,27275,628937,312588,316349,611187,303466,307721,308318,159887,148431,224735,116546,108189,203025,101362,101663,126457,55863,70594,41048,21129,19919,41555,21340,20215,44029,22588,21441,42685,21980,20705,40898,21361,19537,53398,27995,25403,60016,31679,28337,58390,29986,28404,52931,26886,26045,52278,26668,25610,51386,25682,25704,52051,25723,26328,47310,23289,24021,39539,18966,20573,32199,14820,17379,21744,9465,12279,15201,6312,8889,17774,6300,11474,40,38.8,41.3
