county_fips,county_name,state,month_date,period,year,month,quarter,county_all_drugs_death_count,county_all_drugs_monthly_rate,county_fentanyl_death_count,county_fentanyl_monthly_rate,county_pct_fentanyl,county_population,lagged_neighbor_all_drugs_deaths,neighbor_all_drugs_deaths_diff,lagged_neighbor_fentanyl_deaths,neighbor_fentanyl_deaths_diff,lagged_neighbor_all_drugs_monthly_rate,neighbor_all_drugs_rate_diff,lagged_neighbor_fentanyl_monthly_rate,neighbor_fentanyl_rate_diff,lagged_neighbor_pct_fentanyl,neighbor_pct_fentanyl_diff,county_all_drugs_deaths_2mo_rolling,county_all_drugs_death_avg_2mo,county_all_drugs_rate_avg_2mo,county_fentanyl_deaths_2mo_rolling,county_fentanyl_death_avg_2mo,county_fentanyl_rate_avg_2mo,county_all_drugs_deaths_3mo_rolling,county_all_drugs_death_avg_3mo,county_all_drugs_rate_avg_3mo,county_fentanyl_deaths_3mo_rolling,county_fentanyl_death_avg_3mo,county_fentanyl_rate_avg_3mo,county_all_drugs_deaths_6mo_rolling,county_all_drugs_death_avg_6mo,county_all_drugs_rate_avg_6mo,county_fentanyl_deaths_6mo_rolling,county_fentanyl_death_avg_6mo,county_fentanyl_rate_avg_6mo,county_all_drugs_deaths_12mo_rolling,county_all_drugs_death_avg_12mo,county_all_drugs_rate_avg_12mo,county_fentanyl_deaths_12mo_rolling,county_fentanyl_death_avg_12mo,county_fentanyl_rate_avg_12mo,lagged_neighbor_all_drugs_deaths_2mo_rolling,lagged_neighbor_all_drugs_death_avg_2mo,lagged_neighbor_all_drugs_rate_avg_2mo,lagged_neighbor_fentanyl_deaths_2mo_rolling,lagged_neighbor_all_drugs_deaths_3mo_rolling,lagged_neighbor_all_drugs_death_avg_3mo,lagged_neighbor_all_drugs_rate_avg_3mo,lagged_neighbor_fentanyl_deaths_3mo_rolling
06109,TUOLUMNE,CA,2022-06-01,202206,2022,6,2,2.0,3.650234527568396,1.0,1.825117263784198,0.5,54791.0,16.0,7.0,9.0,2.0,2.0412901974693107,0.8930644613928234,1.1482257360764871,0.2551612746836638,0.1581196581196581,0.0745192307692307,4.0,2.0,3.650234527568396,2.0,9.0,1.1482257360764871,6.0,2.0,3.650234527568396,3.0,10.333333333333334,1.3183332525322629,12.0,2.0,3.6502345275683954,5.0,0.8333333333333334,1.5209310531534983,22.0,1.8333333333333333,3.3460483169376958,12.0,1.0,1.8251172637841977,34.0,17.0,2.1688708348111425,18.0,55.0,18.333333333333332,2.3389783512669187,31.0
06109,TUOLUMNE,CA,2022-07-01,202207,2022,7,3,3.0,5.508124483613329,2.0,3.672082989075553,0.6666666666666666,54465.0,23.0,-4.0,11.0,3.0,2.934354658862134,-0.5055288427447016,1.403387010760151,0.3862741169053254,0.2326388888888888,0.1423611111111111,5.0,2.5,4.579179505590862,3.0,10.0,1.2758063734183192,7.0,2.3333333333333335,4.269531179583374,4.0,9.666666666666666,1.2332794943043748,15.0,2.5,4.568255274837284,7.0,1.1666666666666667,2.1329448846660903,23.0,1.9166666666666667,3.5008724799414406,13.0,1.0833333333333333,1.9790310742251442,39.0,19.5,2.4878224281657224,20.0,57.0,19.0,2.4240321094948065,29.0
06109,TUOLUMNE,CA,2022-08-01,202208,2022,8,3,3.0,5.508124483613329,2.0,3.672082989075553,0.6666666666666666,54465.0,19.0,-2.0,14.0,-2.0,2.4288258161174325,-0.2556658753807825,1.7896611276654764,-0.2556658753807823,0.375,-0.1694444444444444,6.0,3.0,5.508124483613329,4.0,12.5,1.5965240692128138,8.0,2.6666666666666665,4.888827831598352,5.0,11.333333333333334,1.4470912915007048,15.0,2.5,4.573717390214074,8.0,1.3333333333333333,2.440772505547983,24.0,2.0,3.6556966429451854,14.0,1.1666666666666667,2.1329448846660903,42.0,21.0,2.6815902374897833,25.0,58.0,19.333333333333332,2.4681568908162927,34.0
06109,TUOLUMNE,CA,2022-09-01,202209,2022,9,3,0.0,0.0,0.0,0.0,0.0,54465.0,17.0,2.0,12.0,2.0,2.17315994073665,0.2556658753807825,1.533995252284694,0.2556658753807823,0.2055555555555555,0.0052287581699346,3.0,1.5,2.7540622418066647,2.0,13.0,1.6618281899750853,6.0,2.0,3.672082989075553,4.0,12.333333333333334,1.5756811302367737,12.0,2.0,3.6611587583219745,7.0,1.1666666666666667,2.1365862949172834,22.0,1.8333333333333333,3.3515104323144853,13.0,1.0833333333333333,1.9808517793507405,36.0,18.0,2.3009928784270413,26.0,59.0,19.666666666666668,2.5121134719054052,37.0
06109,TUOLUMNE,CA,2022-10-01,202210,2022,10,4,2.0,3.672082989075553,1.0,1.8360414945377763,0.5,54465.0,19.0,-1.0,14.0,-1.0,2.4288258161174325,-0.1278329376903912,1.7896611276654764,-0.127832937690391,0.2107843137254902,-0.0218954248366013,2.0,1.0,1.8360414945377765,1.0,13.0,1.6618281899750853,5.0,1.6666666666666667,3.060069157562961,3.0,13.333333333333334,1.7044391692052152,12.0,2.0,3.6648001685731675,7.0,1.1666666666666667,2.13840700004288,22.0,1.8333333333333333,3.353331137440082,12.0,1.0,1.8296690265981892,36.0,18.0,2.3009928784270413,26.0,55.0,18.333333333333332,2.343603857657172,40.0
06109,TUOLUMNE,CA,2022-11-01,202211,2022,11,4,2.0,3.672082989075553,1.0,1.8360414945377763,0.5,54465.0,18.0,0.0,13.0,0.0,2.3009928784270413,0.0,1.6618281899750853,0.0,0.1888888888888888,0.3282051282051281,4.0,2.0,3.672082989075553,2.0,13.5,1.725744658820281,4.0,1.3333333333333333,2.4480553260503686,2.0,13.0,1.661828189975085,12.0,2.0,3.66844157882436,7.0,1.1666666666666667,2.140227705168476,24.0,2.0,3.6593380531963784,13.0,1.0833333333333333,1.982672484476337,37.0,18.5,2.3649093472722367,27.0,54.0,18.0,2.3009928784270413,39.0
06109,TUOLUMNE,CA,2022-12-01,202212,2022,12,4,2.0,3.672082989075553,1.0,1.8360414945377763,0.5,54465.0,18.0,0.0,13.0,0.0,2.3009928784270413,0.0,1.6618281899750853,0.0,0.517094017094017,-0.1639194139194138,4.0,2.0,3.672082989075553,2.0,13.0,1.6618281899750853,6.0,2.0,3.672082989075553,3.0,13.333333333333334,1.7044391692052157,12.0,2.0,3.6720829890755535,7.0,1.1666666666666667,2.142048410294073,24.0,2.0,3.6611587583219745,12.0,1.0,1.8314897317237853,36.0,18.0,2.3009928784270413,26.0,55.0,18.333333333333332,2.343603857657172,40.0
06109,TUOLUMNE,CA,2023-01-01,202301,2023,1,1,0.0,0.0,0.0,0.0,0.0,54465.0,18.0,-2.0,13.0,-4.0,2.3009928784270413,-0.2556658753807825,1.6618281899750853,-0.5113317507615647,0.3531746031746032,-0.0892857142857143,2.0,1.0,1.8360414945377765,1.0,13.0,1.6618281899750853,4.0,1.3333333333333333,2.4480553260503686,2.0,13.0,1.6618281899750853,9.0,1.5,2.7540622418066647,5.0,0.8333333333333334,1.5300345787814802,24.0,2.0,3.6611587583219745,12.0,1.0,1.8314897317237853,36.0,18.0,2.3009928784270413,26.0,54.0,18.0,2.3009928784270413,39.0
06109,TUOLUMNE,CA,2023-02-01,202302,2023,2,1,2.0,3.672082989075553,0.0,0.0,0.0,54465.0,16.0,0.0,9.0,0.0,2.0453270030462587,0.0,1.1504964392135206,0.0,0.2638888888888889,0.0,2.0,1.0,1.8360414945377765,0.0,11.0,1.4061623145943032,4.0,1.3333333333333333,2.4480553260503686,1.0,11.666666666666666,1.4913842730545637,8.0,1.3333333333333333,2.4480553260503686,3.0,0.5,0.918020747268888,23.0,1.9166666666666667,3.5108863581322214,11.0,0.9166666666666666,1.6793966264084357,34.0,17.0,2.17315994073665,22.0,52.0,17.333333333333332,2.2157709199667805,35.0
06109,TUOLUMNE,CA,2023-03-01,202303,2023,3,1,0.0,0.0,0.0,0.0,0.0,54465.0,16.0,8.0,9.0,5.0,2.0453270030462587,1.0226635015231291,1.1504964392135206,0.6391646884519557,0.2638888888888889,-0.0032679738562091,2.0,1.0,1.8360414945377765,0.0,9.0,1.1504964392135206,2.0,0.6666666666666666,1.2240276630251843,0.0,10.333333333333334,1.3209403561340423,8.0,1.3333333333333333,2.4480553260503686,3.0,0.5,0.9180207472688883,20.0,1.6666666666666667,3.0546070421861717,10.0,0.8333333333333334,1.5273035210930856,32.0,16.0,2.0453270030462587,18.0,50.0,16.666666666666668,2.13054896150652,31.0
