SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,DATE,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
050,06,023,California,Humboldt County,12,7/1/2019,135839,67377,68462,6932,3490,3442,13033,6626,6407,5761,2970,2791,17105,8409,8696,112968,55765,57203,110113,54291,55822,57141,29014,28127,35760,18410,17350,32001,15891,16110,25247,11581,13666,6932,3490,3442,7194,3653,3541,7324,3748,3576,8824,4425,4399,12557,6179,6378,9792,4950,4842,8302,4329,3973,9169,4670,4499,8497,4461,4036,7548,3942,3606,6945,3506,3439,8435,4129,4306,9073,4314,4759,9035,4240,4795,6999,3377,3622,4059,1881,2178,2418,1078,1340,2736,1005,1731,38.9,38.2,39.5
050,06,023,California,Humboldt County,13,4/1/2020,135268,67005,68263,6898,3464,3434,12891,6557,6334,5730,2943,2787,16859,8296,8563,112556,55477,57079,109749,54041,55708,56730,28740,27990,35603,18254,17349,31605,15740,15865,25682,11751,13931,6898,3464,3434,7140,3645,3495,7213,3665,3548,8725,4391,4334,12402,6095,6307,9629,4906,4723,8288,4266,4022,9022,4572,4450,8664,4510,4154,7596,3999,3597,6859,3529,3330,8154,3963,4191,8996,4249,4747,8987,4189,4798,7328,3526,3802,4184,1927,2257,2503,1121,1382,2680,988,1692,39.1,38.4,39.8
050,06,023,California,Humboldt County,14,7/1/2020,134977,66831,68146,6881,3450,3431,12823,6526,6297,5722,2935,2787,16756,8246,8510,112341,55343,56998,109551,53920,55631,56586,28640,27946,35564,18206,17358,31469,15687,15782,25762,11781,13981,6881,3450,3431,7107,3637,3470,7172,3636,3536,8683,4375,4308,12339,6059,6280,9566,4884,4682,8295,4251,4044,8975,4540,4435,8728,4531,4197,7608,4016,3592,6845,3543,3302,8054,3907,4147,8962,4221,4741,8965,4170,4795,7421,3572,3849,4206,1932,2274,2528,1133,1395,2642,974,1668,39.2,38.5,39.9
050,06,025,California,Imperial County,1,4/1/2010,174528,89646,84882,13526,6874,6652,25466,13110,12356,12106,6157,5949,19040,10310,8730,129650,66646,63004,123430,63505,59925,75373,40682,34691,47138,25726,21412,39100,19234,19866,18152,8235,9917,13526,6874,6652,13841,7028,6813,14536,7593,6943,15047,7721,7326,13188,7235,5953,12511,7042,5469,11686,6558,5128,11374,6069,5305,11567,6057,5510,11413,5750,5663,11084,5518,5566,9236,4440,4796,7367,3526,3841,5371,2452,2919,4420,2099,2321,3618,1631,1987,2738,1247,1491,2005,806,1199,31.9,31,33.2
050,06,025,California,Imperial County,2,4/1/2010,174522,89644,84878,13525,6874,6651,25466,13110,12356,12106,6157,5949,19040,10310,8730,129645,66644,63001,123425,63503,59922,75372,40682,34690,47137,25726,21411,39098,19233,19865,18150,8234,9916,13525,6874,6651,13841,7028,6813,14536,7593,6943,15047,7721,7326,13188,7235,5953,12510,7042,5468,11686,6558,5128,11374,6069,5305,11567,6057,5510,11413,5750,5663,11083,5517,5566,9236,4440,4796,7366,3526,3840,5371,2452,2919,4419,2098,2321,3618,1631,1987,2737,1247,1490,2005,806,1199,31.9,31,33.2
050,06,025,California,Imperial County,3,7/1/2010,174704,89649,85055,13586,6900,6686,25422,13063,12359,12053,6135,5918,19189,10387,8802,129811,66659,63152,123643,63551,60092,75427,40658,34769,47101,25653,21448,39098,19218,19880,18255,8293,9962,13586,6900,6686,13844,7014,6830,14494,7566,6928,14981,7685,7296,13345,7320,6025,12574,7062,5512,11706,6561,5145,11300,6009,5291,11521,6021,5500,11357,5722,5635,11022,5483,5539,9298,4459,4839,7421,3554,3867,5394,2469,2925,4423,2092,2331,3628,1646,1982,2758,1256,1502,2052,830,1222,31.9,30.9,33.1
050,06,025,California,Imperial County,4,7/1/2011,175731,90191,85540,14028,7166,6862,25125,12817,12308,11776,6041,5735,19769,10736,9033,130751,67154,63597,124802,64167,60635,75635,40857,34778,47014,25624,21390,39360,19351,20009,18659,8456,10203,14028,7166,6862,13744,6917,6827,14305,7444,6861,14706,7586,7120,13915,7647,6268,12718,7186,5532,11851,6640,5211,11060,5852,5208,11385,5946,5439,11180,5637,5543,10805,5370,5435,9668,4643,5025,7707,3701,4006,5504,2539,2965,4470,2053,2417,3685,1695,1990,2813,1278,1535,2187,891,1296,31.8,30.8,33.1
050,06,025,California,Imperial County,5,7/1/2012,176487,90588,85899,14367,7386,6981,24949,12633,12316,11526,5972,5554,19975,10863,9112,131439,67573,63866,125645,64597,61048,75643,40975,34668,46977,25623,21354,39370,19377,19993,19323,8734,10589,14367,7386,6981,13812,6883,6929,13972,7233,6739,14370,7457,6913,14296,7895,6401,12755,7207,5548,12074,6751,5323,11046,5904,5142,11102,5761,5341,10975,5555,5420,10785,5373,5412,9813,4688,5125,7797,3761,4036,5867,2720,3147,4569,2062,2507,3705,1710,1995,2799,1268,1531,2383,974,1409,31.9,30.9,33.1
050,06,025,California,Imperial County,6,7/1/2013,176301,89931,86370,14625,7531,7094,24928,12561,12367,11453,5964,5489,19829,10655,9174,131094,66907,64187,125295,63875,61420,74753,40238,34515,46287,25094,21193,39182,19130,20052,19997,8996,11001,14625,7531,7094,13806,6878,6928,13938,7158,6780,14102,7308,6794,14364,7836,6528,12639,7122,5517,12120,6662,5458,10801,5812,4989,10727,5498,5229,10719,5370,5349,10619,5268,5351,9934,4717,5217,7910,3775,4135,6178,2887,3291,4707,2131,2576,3773,1712,2061,2810,1238,1572,2529,1028,1501,31.9,30.8,33.2
050,06,025,California,Imperial County,7,7/1/2014,177786,90798,86988,14971,7702,7269,24966,12632,12334,11505,5978,5527,19748,10660,9088,132082,67481,64601,126344,64486,61858,75063,40545,34518,46717,25411,21306,39224,19138,20086,20655,9277,11378,14971,7702,7269,13959,7041,6918,13914,7095,6819,13911,7276,6635,14435,7858,6577,12986,7329,5657,12296,6793,5503,10875,5882,4993,10560,5407,5153,10629,5359,5270,10543,5206,5337,9950,4745,5205,8102,3828,4274,6494,3090,3404,4810,2131,2679,3836,1730,2106,2847,1239,1608,2668,1087,1581,31.9,30.8,33.3
050,06,025,California,Imperial County,8,7/1/2015,178701,91313,87388,15402,7870,7532,24952,12621,12331,11283,5811,5472,19369,10488,8881,132713,67932,64781,127064,65011,62053,75127,40699,34428,47221,25811,21410,39163,19153,20010,21311,9559,11752,15402,7870,7532,13857,7028,6829,13841,7004,6837,13864,7261,6603,14042,7627,6415,13444,7597,5847,12326,6852,5474,11077,6075,5002,10374,5287,5087,10568,5398,5170,10338,5062,5276,9885,4767,5118,8372,3926,4446,6768,3228,3540,4964,2204,2760,3841,1705,2136,2889,1260,1629,2849,1162,1687,32,30.9,33.4
050,06,025,California,Imperial County,9,7/1/2016,179881,91928,87953,15384,7789,7595,25464,12862,12602,11214,5755,5459,19019,10279,8740,133594,68504,65090,127819,65522,62297,75467,40975,34492,47907,26297,21610,38998,19103,19895,21895,9843,12052,15384,7789,7595,14241,7239,7002,13896,6979,6917,13819,7220,6599,13741,7458,6283,13787,7786,6001,12511,7031,5480,11337,6198,5139,10272,5282,4990,10414,5281,5133,10179,5035,5144,9784,4736,5048,8621,4051,4570,7034,3350,3684,5097,2291,2806,3883,1693,2190,2973,1318,1655,2908,1191,1717,32,31,33.3
050,06,025,California,Imperial County,10,7/1/2017,181250,93027,88223,15223,7705,7518,25666,12960,12706,11208,5744,5464,18754,10240,8514,134822,69539,65283,129153,66618,62535,76018,41606,34412,48898,27068,21830,38887,19096,19791,22614,10214,12400,15223,7705,7518,14536,7433,7103,13972,6973,6999,13570,7073,6497,13550,7465,6085,14255,8100,6155,12669,7147,5522,11648,6396,5252,10326,5425,4901,10287,5235,5052,10008,4976,5032,9757,4737,5020,8835,4148,4687,7144,3431,3713,5436,2440,2996,4000,1755,2245,3005,1348,1657,3029,1240,1789,32.1,31.2,33.4
050,06,025,California,Imperial County,11,7/1/2018,181062,92833,88229,14905,7527,7378,25911,13141,12770,11072,5600,5472,18425,10012,8413,134641,69351,65290,129174,66565,62609,75728,41358,34370,49011,27141,21870,38519,18917,19602,23219,10495,12724,14905,7527,7378,14687,7582,7105,14004,6954,7050,13601,7028,6573,13116,7189,5927,14262,8047,6215,12660,7204,5456,11935,6499,5436,10154,5391,4763,10036,5082,4954,9856,4900,4956,9686,4703,4983,8941,4232,4709,7222,3412,3810,5726,2635,3091,4146,1851,2295,3020,1332,1688,3105,1265,1840,32.3,31.4,33.5
050,06,025,California,Imperial County,12,7/1/2019,180439,92436,88003,14354,7180,7174,26030,13240,12790,11088,5578,5510,18019,9792,8227,134438,69207,65231,128967,66438,62529,75300,41133,34167,49044,27190,21854,38027,18690,19337,23877,10766,13111,14354,7180,7174,14854,7640,7214,14027,7027,7000,13415,6890,6525,12841,7053,5788,13994,7853,6141,12885,7337,5548,11958,6527,5431,10207,5473,4734,9780,4954,4826,9730,4847,4883,9575,4627,4948,8942,4262,4680,7388,3456,3932,5994,2830,3164,4184,1814,2370,3126,1367,1759,3185,1299,1886,32.5,31.7,33.7
050,06,025,California,Imperial County,13,4/1/2020,180476,92361,88115,13900,6994,6906,26378,13397,12981,11176,5588,5588,17775,9672,8103,134555,69165,65390,129022,66382,62640,75269,41070,34199,49136,27204,21932,37675,18546,19129,24436,10960,13476,13900,6994,6906,15177,7738,7439,14019,7053,6966,13422,6864,6558,12711,7002,5709,13761,7654,6107,13097,7454,5643,11970,6527,5443,10308,5569,4739,9579,4830,4749,9717,4856,4861,9396,4528,4868,8983,4332,4651,7559,3506,4053,6174,2891,3283,4289,1875,2414,3131,1355,1776,3283,1333,1950,32.7,31.8,33.8
050,06,025,California,Imperial County,14,7/1/2020,180267,92224,88043,13747,6927,6820,26438,13424,13014,11211,5593,5618,17657,9614,8043,134419,69065,65354,128871,66280,62591,75183,41011,34172,49132,27192,21940,37536,18483,19053,24546,10991,13555,13747,6927,6820,15260,7761,7499,13995,7051,6944,13406,6845,6561,12645,6974,5671,13650,7572,6078,13159,7489,5670,11979,6531,5448,10344,5600,4744,9517,4793,4724,9716,4858,4858,9324,4491,4833,8979,4341,4638,7599,3517,4082,6219,2903,3316,4310,1887,2423,3128,1350,1778,3290,1334,1956,32.8,31.9,33.9
050,06,027,California,Inyo County,1,4/1/2010,18546,9354,9192,1070,560,510,1870,975,895,960,484,476,1241,664,577,15126,7573,7553,14646,7335,7311,5941,3055,2886,3989,2041,1948,5881,2982,2899,3535,1648,1887,1070,560,510,985,529,456,1134,580,554,1087,549,538,865,465,400,1041,519,522,979,522,457,977,506,471,992,494,498,1367,673,694,1594,821,773,1581,810,771,1339,678,661,1035,527,508,783,396,387,676,315,361,520,216,304,521,194,327,45.6,44.5,46.6
050,06,027,California,Inyo County,2,4/1/2010,18533,9346,9187,1070,560,510,1868,974,894,958,483,475,1239,663,576,15115,7566,7549,14637,7329,7308,5933,3051,2882,3985,2039,1946,5879,2980,2899,3534,1647,1887,1070,560,510,984,529,455,1133,579,554,1085,548,537,863,464,399,1040,518,522,977,521,456,977,506,471,991,494,497,1366,672,694,1594,821,773,1580,809,771,1339,678,661,1035,527,508,782,395,387,676,315,361,520,216,304,521,194,327,45.7,44.5,46.6
050,06,027,California,Inyo County,3,7/1/2010,18503,9335,9168,1061,556,505,1857,970,887,958,487,471,1245,665,580,15102,7558,7544,14627,7322,7305,5925,3055,2870,3970,2036,1934,5863,2965,2898,3549,1656,1893,1061,556,505,990,531,459,1115,572,543,1094,557,537,861,462,399,1030,513,517,985,525,460,960,496,464,995,502,493,1340,656,684,1586,814,772,1576,803,773,1361,692,669,1039,528,511,786,398,388,675,317,358,519,216,303,530,197,333,45.7,44.5,46.7
050,06,027,California,Inyo County,4,7/1/2011,18385,9261,9124,1042,532,510,1837,959,878,973,497,476,1265,673,592,15021,7518,7503,14533,7273,7260,5948,3076,2872,3947,2027,1920,5759,2900,2859,3562,1673,1889,1042,532,510,1014,534,480,1060,546,514,1132,585,547,869,464,405,1001,505,496,1014,536,478,911,475,436,1021,511,510,1236,620,616,1533,776,757,1582,781,801,1408,723,685,1055,533,522,787,404,383,665,317,348,502,218,284,553,201,352,45.6,44.3,46.8
050,06,027,California,Inyo County,5,7/1/2012,18344,9220,9124,1065,541,524,1840,971,869,914,459,455,1301,682,619,15004,7493,7511,14525,7249,7276,5990,3090,2900,3983,2048,1935,5600,2791,2809,3641,1728,1913,1065,541,524,1015,529,486,1033,541,492,1121,583,538,886,459,427,973,495,478,1050,545,505,939,497,442,1021,511,510,1108,550,558,1513,743,770,1589,786,803,1390,712,678,1113,571,542,803,406,397,656,318,338,498,224,274,571,209,362,45.4,44.1,46.6
050,06,027,California,Inyo County,6,7/1/2013,18348,9198,9150,1088,557,531,1848,972,876,920,454,466,1296,656,640,14973,7459,7514,14492,7215,7277,5923,3037,2886,3933,2042,1891,5526,2744,2782,3737,1773,1964,1088,557,531,1044,541,503,1030,546,484,1091,548,543,899,447,452,922,481,441,1085,564,521,957,507,450,969,490,479,1028,490,538,1474,741,733,1616,801,815,1408,712,696,1141,592,549,847,422,425,651,313,338,524,240,284,574,206,368,45.4,44.2,46.6
050,06,027,California,Inyo County,7,7/1/2014,18280,9165,9115,1090,556,534,1828,949,879,879,436,443,1279,651,628,14919,7434,7485,14483,7224,7259,5887,3024,2863,3946,2050,1896,5423,2706,2717,3835,1817,2018,1090,556,534,1055,538,517,990,524,466,1066,538,528,875,436,439,923,486,437,1080,559,521,995,525,470,948,480,468,1002,492,510,1394,697,697,1594,796,798,1433,721,712,1180,605,575,891,441,450,667,316,351,523,249,274,574,206,368,45.6,44.4,46.8
050,06,027,California,Inyo County,8,7/1/2015,18097,9061,9036,1068,538,530,1847,962,885,818,418,400,1260,639,621,14788,7348,7440,14364,7143,7221,5772,2963,2809,3875,2006,1869,5291,2626,2665,3938,1872,2066,1068,538,530,1069,549,520,959,513,446,1052,547,505,845,410,435,882,460,422,1082,550,532,987,534,453,924,462,462,976,484,492,1284,631,653,1557,787,770,1474,724,750,1239,622,617,913,458,455,675,328,347,547,251,296,564,213,351,45.9,44.7,47.2
050,06,027,California,Inyo County,9,7/1/2016,17897,8988,8909,1055,539,516,1813,935,878,818,443,375,1202,627,575,14648,7296,7352,14211,7071,7140,5693,2961,2732,3863,2002,1861,5146,2534,2612,4000,1908,2092,1055,539,516,1032,538,494,971,508,463,988,524,464,842,435,407,882,458,424,1075,548,527,1001,531,470,905,465,440,949,465,484,1170,577,593,1507,752,755,1520,740,780,1270,648,622,908,446,462,696,336,360,530,248,282,596,230,366,46,44.4,47.6
050,06,027,California,Inyo County,10,7/1/2017,17819,8985,8834,1025,526,499,1847,961,886,783,425,358,1196,622,574,14567,7294,7273,14164,7073,7091,5683,2980,2703,3895,2029,1866,5026,2462,2564,4047,1960,2087,1025,526,499,1043,553,490,995,504,491,941,507,434,847,444,403,890,449,441,1054,545,509,1037,551,486,914,484,430,993,494,499,1047,516,531,1510,731,779,1476,721,755,1270,657,613,978,491,487,682,325,357,514,243,271,603,244,359,45.9,44.3,47.4
050,06,027,California,Inyo County,11,7/1/2018,17894,9002,8892,1024,492,532,1902,1000,902,760,397,363,1182,617,565,14593,7331,7262,14208,7113,7095,5722,2976,2746,3968,2050,1918,4914,2424,2490,4144,2022,2122,1024,492,532,1074,568,506,1016,520,496,931,501,430,823,425,398,895,440,455,1057,550,507,1109,584,525,907,476,431,961,488,473,987,470,517,1458,727,731,1508,739,769,1288,663,625,1000,517,483,722,337,385,529,252,277,605,253,352,45.6,44.4,46.8
050,06,027,California,Inyo County,12,7/1/2019,17993,9039,8954,985,478,507,1936,994,942,777,406,371,1157,586,571,14675,7363,7312,14295,7161,7134,5829,3012,2817,4103,2131,1972,4776,2372,2404,4259,2072,2187,985,478,507,1093,555,538,1051,550,501,918,487,431,808,394,414,928,450,478,1019,528,491,1199,645,554,957,508,449,935,471,464,960,475,485,1347,663,684,1534,763,771,1316,669,647,1026,522,504,768,368,400,534,245,289,615,268,347,45.2,44.1,46.4
050,06,027,California,Inyo County,13,4/1/2020,18062,9043,9019,978,473,505,1945,982,963,786,409,377,1133,584,549,14729,7369,7360,14353,7179,7174,5900,3062,2838,4189,2179,2010,4671,2310,2361,4360,2106,2254,978,473,505,1088,541,547,1065,551,514,920,496,424,791,387,404,941,454,487,1019,537,482,1225,635,590,1004,553,451,944,478,466,956,475,481,1267,604,663,1504,753,751,1362,673,689,1081,544,537,779,380,399,530,254,276,608,255,353,45,43.9,46.1
050,06,027,California,Inyo County,14,7/1/2020,18046,9033,9013,976,473,503,1944,978,966,792,410,382,1122,581,541,14709,7358,7351,14334,7172,7162,5903,3065,2838,4198,2185,2013,4629,2290,2339,4385,2116,2269,976,473,503,1082,536,546,1071,553,518,925,497,428,780,383,397,940,452,488,1017,540,477,1228,627,601,1013,566,447,949,483,466,954,476,478,1238,582,656,1488,749,739,1377,678,699,1098,552,546,777,380,397,531,257,274,602,249,353,44.9,43.8,46.1
050,06,029,California,Kern County,1,4/1/2010,839631,433108,406523,72885,36952,35933,123343,62849,60494,57853,29816,28037,93803,51013,42790,615043,318823,296220,585550,303491,282059,368378,197679,170699,230546,123922,106624,185764,94536,91228,75437,34020,41417,72885,36952,35933,68694,35022,33672,68473,34899,33574,72493,37862,34631,65339,35895,29444,63630,34949,28681,58416,31585,26831,54558,28846,25712,53942,28542,25400,55879,28993,26886,52600,26980,25620,43233,21756,21477,34052,16807,17245,25040,12058,12982,18462,8752,9710,13555,6076,7479,9918,4109,5809,8462,3025,5437,30.7,30.1,31.3
050,06,029,California,Kern County,2,4/1/2010,839619,433102,406517,72885,36952,35933,123341,62848,60493,57851,29815,28036,93804,51014,42790,615035,318819,296216,585542,303487,282055,368375,197678,170697,230544,123921,106623,185760,94534,91226,75434,34018,41416,72885,36952,35933,68694,35022,33672,68471,34898,33573,72491,37861,34630,65340,35896,29444,63630,34949,28681,58416,31585,26831,54557,28846,25711,53941,28541,25400,55875,28992,26883,52599,26979,25620,43235,21757,21478,34051,16806,17245,25038,12057,12981,18461,8751,9710,13555,6076,7479,9918,4109,5809,8462,3025,5437,30.7,30.1,31.3
050,06,029,California,Kern County,3,7/1/2010,841365,433817,407548,72900,36969,35931,123538,62920,60618,57549,29631,27918,94080,51122,42958,616765,319547,297218,587378,304297,283081,368825,197788,171037,230969,124074,106895,186527,94890,91637,75802,34211,41591,72900,36969,35931,68845,35061,33784,68466,34898,33568,71938,37591,34347,65918,36123,29795,63831,35071,28760,58660,31709,26951,54571,28827,25744,53907,28467,25440,55673,28898,26775,52792,27045,25747,43667,22003,21664,34395,16944,17451,25147,12106,13041,18592,8823,9769,13614,6120,7494,9904,4109,5795,8545,3053,5492,30.7,30.2,31.3
050,06,029,California,Kern County,4,7/1/2011,848651,437040,411611,72980,36952,36028,124341,63238,61103,56459,28928,27531,95524,51855,43669,623821,322806,301015,594871,307922,286949,371169,198747,172422,232872,124926,107946,188926,95994,92932,77549,35147,42402,72980,36952,36028,69643,35370,34273,68384,34830,33554,69890,36529,33361,68407,37292,31115,64862,35649,29213,59702,32233,27469,54519,28795,25724,53789,28249,25540,54457,28323,26134,53354,27238,26116,45174,22839,22335,35941,17594,18347,25747,12398,13349,19252,9184,10068,13879,6291,7588,9805,4068,5737,8866,3206,5660,30.8,30.3,31.4
050,06,029,California,Kern County,5,7/1/2012,854392,438075,416317,72857,36867,35990,126125,64089,62036,55708,28413,27295,96209,51803,44406,627985,323195,304790,599702,308706,290996,371266,197494,173772,233023,124184,108839,189672,96055,93617,80798,36664,44134,72857,36867,35990,71416,36192,35224,68383,34803,33580,68376,35552,32824,69867,37758,32109,65125,35556,29569,60375,32435,27940,54343,28535,25808,53180,27658,25522,53213,27514,25699,53489,27179,26310,46603,23519,23084,36367,17843,18524,27669,13224,14445,19961,9531,10430,14161,6472,7689,9914,4133,5781,9093,3304,5789,30.9,30.3,31.5
050,06,029,California,Kern County,6,7/1/2013,862727,441942,420785,72870,36876,35994,128258,65127,63131,55053,28074,26979,96793,51904,44889,634225,326033,308192,606546,311865,294681,373920,198570,175350,235757,125535,110222,190532,96511,94021,83464,37915,45549,72870,36876,35994,73170,37068,36102,68771,35002,33769,67272,34869,32403,70891,38166,32725,66193,36084,30109,61815,33157,28658,54717,28782,25935,53032,27512,25520,52076,26881,25195,53559,27043,26516,47582,24108,23474,37315,18479,18836,28643,13636,15007,21004,9973,11031,14544,6694,7850,10049,4260,5789,9224,3352,5872,30.9,30.4,31.6
050,06,029,California,Kern County,7,7/1/2014,869837,446136,423701,72399,36786,35613,129162,65564,63598,55163,28190,26973,96499,51796,44703,640581,329674,310907,613113,315596,297517,376654,200421,176233,238930,127543,111387,191654,97027,94627,86030,39230,46800,72399,36786,35613,73887,37505,36382,69213,35167,34046,66435,34401,32034,71289,38477,32812,67605,36692,30913,63078,34123,28955,55534,29343,26191,52713,27385,25328,51255,26522,24733,53132,26755,26377,48553,24594,23959,38714,19156,19558,29728,14236,15492,21792,10319,11473,15029,6939,8090,10053,4259,5794,9428,3477,5951,31.1,30.6,31.7
050,06,029,California,Kern County,8,7/1/2015,876548,449812,426736,71919,36686,35233,130205,65937,64268,55196,28177,27019,95391,51188,44203,646608,332945,313663,619228,319012,300216,379204,201934,177270,242471,129663,112808,192747,97486,95261,88619,40675,47944,71919,36686,35233,74407,37653,36754,69652,35378,34274,65978,34135,31843,70755,38136,32619,69417,37749,31668,64027,34629,29398,56573,30020,26553,52454,27265,25189,51170,26491,24679,52026,26226,25800,49456,24991,24465,40095,19778,20317,30972,14936,16036,22245,10500,11745,15596,7269,8327,10201,4382,5819,9605,3588,6017,31.2,30.7,31.8
050,06,029,California,Kern County,9,7/1/2016,881094,451913,429181,71036,36297,34739,131272,66467,64805,55064,28089,26975,93005,49831,43174,651291,335159,316132,623722,321060,302662,380388,202555,177833,245909,131493,114416,193181,97676,95505,91627,42060,49567,71036,36297,34739,74351,37639,36712,70511,35686,34825,65942,34134,31808,68537,36928,31609,71392,38635,32757,64635,34979,29656,57648,30637,27011,52234,27242,24992,51002,26313,24689,50830,25662,25168,50078,25185,24893,41271,20516,20755,32383,15493,16890,22902,10791,12111,16167,7567,8600,10450,4562,5888,9725,3647,6078,31.4,30.9,32
050,06,029,California,Kern County,10,7/1/2017,887316,455065,432251,70500,36066,34434,132393,67037,65356,55270,28131,27139,91309,48904,42405,656987,338112,318875,629153,323831,305322,382605,203880,178725,249864,133856,116008,193401,97652,95749,94579,43419,51160,70500,36066,34434,74226,37646,36580,72005,36402,35603,65781,33974,31807,66960,36050,30910,72819,39347,33472,65261,35363,29898,59107,31454,27653,52677,27692,24985,50798,26113,24685,49783,25166,24617,50160,25131,25029,42660,21242,21418,32672,15714,16958,24479,11450,13029,16803,7796,9007,10590,4664,5926,10035,3795,6240,31.6,31.1,32.2
050,06,029,California,Kern County,11,7/1/2018,893618,458195,435423,69179,35401,33778,133403,67694,65709,55764,28257,27507,90486,48477,42009,662882,340853,322029,635272,326843,308429,385548,205425,180123,253502,135865,117637,193411,97526,95885,97873,44975,52898,69179,35401,33778,74016,37578,36438,73591,37290,36301,66399,34252,32147,65647,35308,30339,73540,39789,33751,66025,35726,30299,60802,32315,28487,53135,28035,25100,50808,26064,24744,48833,24722,24111,49978,24850,25128,43792,21890,21902,33754,16350,17404,25314,11790,13524,17662,8152,9510,10915,4836,6079,10228,3847,6381,31.8,31.3,32.4
050,06,029,California,Kern County,12,7/1/2019,898898,460537,438361,68062,34790,33272,134062,68138,65924,56384,28641,27743,89714,47938,41776,668066,342976,325090,640390,328968,311422,388266,206464,181802,256614,137285,119329,192792,97176,95616,101270,46569,54701,68062,34790,33272,74147,37802,36345,74361,37736,36625,67002,34480,32522,64650,34699,29951,73826,39939,33887,66864,35981,30883,61837,32821,29016,54087,28544,25543,50448,25952,24496,48123,24356,23767,49678,24592,25086,44543,22276,22267,34952,16914,18038,26354,12345,14009,18242,8382,9860,11344,5022,6322,10378,3906,6472,32,31.5,32.6
050,06,029,California,Kern County,13,4/1/2020,901373,460909,440464,67219,34371,32848,134212,68203,66009,57138,29054,28084,88861,47378,41483,670833,343508,327325,642804,329281,313523,389315,206470,182845,258014,137491,120523,192232,96689,95543,103697,47723,55974,67219,34371,32848,73982,37708,36274,74928,37948,36980,67318,34637,32681,63983,34342,29641,73025,39187,33838,67932,36429,31503,62253,32982,29271,54804,28893,25911,50170,25730,24440,47997,24237,23760,48846,24204,24642,45219,22518,22701,35816,17365,18451,27176,12742,14434,18608,8500,10108,11611,5158,6453,10486,3958,6528,32.1,31.6,32.8
050,06,029,California,Kern County,14,7/1/2020,901362,460613,440749,66922,34216,32706,134046,68127,65919,57412,29195,28217,88418,47108,41310,671109,343362,327747,642982,329075,313907,389371,206331,183040,258355,137511,120844,191979,96488,95491,104230,47968,56262,66922,34216,32706,73820,37626,36194,75040,37984,37056,67351,34649,32702,63665,34171,29494,72641,38885,33756,68278,36567,31711,62418,33060,29358,55018,28999,26019,50080,25659,24421,48000,24217,23783,48518,24057,24461,45381,22555,22826,36076,17498,18578,27371,12832,14539,18666,8505,10161,11675,5191,6484,10442,3942,6500,32.2,31.7,32.8
050,06,031,California,Kings County,1,4/1/2010,152982,86344,66638,12877,6543,6334,20650,10533,10117,9021,4584,4437,17731,10410,7321,114984,66988,47996,110434,64684,45750,71981,43252,28729,47467,29378,18089,33206,19364,13842,12030,5532,6498,12877,6543,6334,11564,5904,5660,11324,5749,5575,11356,5947,5409,13158,7927,5231,13424,8282,5142,12165,7435,4730,11183,6962,4221,10695,6699,3996,10909,6683,4226,9373,5547,3826,7321,4194,3127,5603,2940,2663,3857,1997,1860,2987,1412,1575,2255,995,1260,1554,643,911,1377,485,892,31.1,31.8,30
